generation,single-policy_found_failures,single-policy_mean_tcp_score,single-policy_mean_failure_rate,single-policy_qd_tcp_score,single-policy_qd_failure_rate,single-policy_added_to_archive,single-policy_replaced_elite,single-policy_num_valid_test_cases,single-policy_num_sim_steps,single-policy_not_confirmed_solvable,multi-policy_found_failures,multi-policy_mean_tcp_score,multi-policy_mean_failure_rate,multi-policy_qd_tcp_score,multi-policy_qd_failure_rate,multi-policy_added_to_archive,multi-policy_replaced_elite,multi-policy_num_valid_test_cases,multi-policy_num_sim_steps,multi-policy_not_confirmed_solvable
219,143,1.0,-1,2149.0,-1,2,3,2149,797,26,171,0.8813701,-1,2050.067,-1,2,10,2326,13114,26
220,133,1.0,-1,2149.0,-1,1,0,2149,794,30,165,0.88162154,-1,2051.5334,-1,1,6,2327,12928,30
221,151,1.0,-1,2151.0,-1,0,2,2151,732,26,171,0.881787,-1,2052.8,-1,0,10,2328,12242,26
222,132,1.0,-1,2153.0,-1,2,1,2153,811,28,169,0.88226044,-1,2055.6667,-1,2,7,2330,12197,28
223,127,1.0,-1,2155.0,-1,1,2,2155,752,39,160,0.88268286,-1,2057.5337,-1,1,5,2331,11847,39
224,130,1.0,-1,2159.0,-1,1,3,2159,796,37,158,0.88318336,-1,2060.4668,-1,1,9,2333,12405,37
225,130,1.0,-1,2159.0,-1,2,0,2159,707,38,160,0.8833405,-1,2062.6,-1,2,8,2335,11840,38
226,121,1.0,-1,2160.0,-1,0,1,2160,745,48,150,0.8832478,-1,2063.2668,-1,0,6,2336,11941,48
227,136,1.0,-1,2163.0,-1,1,2,2163,779,31,166,0.8838969,-1,2065.667,-1,1,8,2337,12565,31
228,132,1.0,-1,2165.0,-1,0,2,2165,736,39,159,0.88460994,-1,2067.3335,-1,0,9,2337,11718,39
229,132,1.0,-1,2165.0,-1,0,0,2165,756,35,160,0.8848096,-1,2067.8,-1,0,6,2337,12481,35
230,131,1.0,-1,2167.0,-1,1,2,2167,809,31,165,0.8852867,-1,2069.8003,-1,1,9,2338,13283,31
231,140,1.0,-1,2171.0,-1,1,4,2171,740,29,168,0.8856126,-1,2072.3335,-1,1,8,2340,12148,29
232,135,1.0,-1,2174.0,-1,2,2,2174,766,30,169,0.885816,-1,2075.4668,-1,2,9,2343,12384,30
233,125,1.0,-1,2180.0,-1,2,6,2180,786,41,156,0.8868886,-1,2078.867,-1,2,10,2344,12975,41
234,135,1.0,-1,2182.0,-1,0,2,2182,729,33,162,0.8874574,-1,2080.2002,-1,0,8,2344,11926,33
235,133,1.0,-1,2183.0,-1,2,0,2183,780,34,163,0.88749653,-1,2082.067,-1,2,4,2346,12301,34
236,142,1.0,-1,2183.0,-1,0,0,2183,677,34,160,0.887374,-1,2082.6667,-1,0,6,2347,11901,34
237,141,1.0,-1,2185.0,-1,0,2,2185,746,30,167,0.8880841,-1,2084.3335,-1,0,8,2347,12470,30
238,135,1.0,-1,2186.0,-1,1,1,2186,759,32,166,0.8880092,-1,2085.9336,-1,1,5,2349,11829,32
239,134,1.0,-1,2189.0,-1,2,2,2189,753,35,162,0.88833123,-1,2088.4668,-1,2,5,2351,11995,35
240,142,1.0,-1,2191.0,-1,1,2,2191,734,25,175,0.8886719,-1,2091.9336,-1,1,11,2354,12072,25
241,141,1.0,-1,2195.0,-1,2,3,2195,743,27,171,0.8891529,-1,2095.7334,-1,2,11,2357,12387,27
242,135,1.0,-1,2198.0,-1,2,1,2198,740,35,162,0.88958603,-1,2098.5334,-1,2,5,2359,12192,35
243,132,1.0,-1,2201.0,-1,0,3,2201,823,33,163,0.8901878,-1,2101.7334,-1,0,5,2361,12541,33
244,140,1.0,-1,2205.0,-1,1,3,2205,646,39,159,0.8904963,-1,2105.1333,-1,1,9,2364,11559,39
245,124,1.0,-1,2212.0,-1,2,6,2212,867,35,159,0.891329,-1,2110.667,-1,2,12,2368,13195,35
246,134,1.0,-1,2214.0,-1,1,2,2214,764,38,159,0.8914029,-1,2111.7334,-1,1,2,2369,12217,38
247,122,1.0,-1,2214.0,-1,1,0,2214,791,40,155,0.8912977,-1,2113.2668,-1,1,4,2371,12860,40
248,137,1.0,-1,2217.0,-1,0,3,2217,694,35,164,0.8914278,-1,2114.4668,-1,0,6,2372,11862,35
249,138,1.0,-1,2220.0,-1,3,3,2220,730,31,167,0.89208096,-1,2117.8003,-1,3,9,2374,11737,31
250,129,1.0,-1,2223.0,-1,0,3,2223,778,36,161,0.8928281,-1,2120.4668,-1,0,11,2375,12339,36
251,129,1.0,-1,2225.0,-1,2,2,2225,772,36,160,0.8927221,-1,2122.0002,-1,2,2,2377,12651,36
252,144,1.0,-1,2226.0,-1,0,1,2226,779,21,178,0.89287925,-1,2123.2668,-1,0,6,2378,12502,21
253,133,1.0,-1,2227.0,-1,0,1,2227,772,36,162,0.8933278,-1,2124.3335,-1,0,6,2378,12285,36
254,128,1.0,-1,2231.0,-1,0,4,2231,800,37,158,0.89386046,-1,2125.6,-1,0,7,2378,12999,37
255,138,1.0,-1,2232.0,-1,2,1,2232,737,29,168,0.89420176,-1,2128.2002,-1,2,11,2380,12581,29
256,138,1.0,-1,2233.0,-1,1,1,2233,744,34,164,0.89420664,-1,2130.0002,-1,1,3,2382,12340,34
257,135,1.0,-1,2233.0,-1,0,0,2233,729,37,161,0.89429057,-1,2130.2002,-1,0,3,2382,12227,37
258,129,1.0,-1,2236.0,-1,1,2,2236,753,36,162,0.8947148,-1,2133.0,-1,1,8,2384,11580,36
259,142,1.0,-1,2239.0,-1,1,2,2239,736,24,175,0.8952063,-1,2135.067,-1,1,7,2385,12399,24
260,137,1.0,-1,2241.0,-1,2,2,2241,801,27,171,0.89548963,-1,2137.5337,-1,2,6,2387,12249,27
261,140,1.0,-1,2243.0,-1,1,1,2243,689,34,164,0.895617,-1,2138.7334,-1,1,3,2388,11720,34
262,141,1.0,-1,2245.0,-1,2,1,2245,717,33,165,0.8953298,-1,2140.7334,-1,2,4,2391,11791,33
263,129,1.0,-1,2247.0,-1,1,1,2247,740,39,158,0.89568007,-1,2142.4668,-1,1,5,2392,11945,39
264,131,1.0,-1,2252.0,-1,0,5,2252,771,36,159,0.8969063,-1,2145.4,-1,0,7,2392,12597,36
265,136,1.0,-1,2252.0,-1,1,0,2252,772,31,163,0.89714444,-1,2146.8667,-1,1,8,2393,12372,31
266,130,1.0,-1,2253.0,-1,4,1,2253,831,32,166,0.8966765,-1,2149.3335,-1,4,5,2397,12510,32
267,145,1.0,-1,2257.0,-1,1,3,2257,680,28,169,0.8970254,-1,2151.067,-1,1,3,2398,11879,28
268,135,1.0,-1,2259.0,-1,2,2,2259,819,28,168,0.8969446,-1,2152.667,-1,2,5,2400,12840,28
269,129,1.0,-1,2263.0,-1,2,3,2263,788,34,163,0.8973783,-1,2156.4001,-1,2,8,2403,12138,34
270,138,1.0,-1,2267.0,-1,3,1,2267,722,32,165,0.89781106,-1,2160.1333,-1,3,5,2406,11834,32
271,139,1.0,-1,2271.0,-1,2,3,2271,736,32,165,0.89764684,-1,2161.5337,-1,2,3,2408,11942,32
272,136,1.0,-1,2272.0,-1,0,1,2272,725,34,160,0.8981175,-1,2162.667,-1,0,6,2408,11808,34
273,134,1.0,-1,2275.0,-1,2,2,2275,749,32,164,0.898023,-1,2165.1335,-1,2,3,2411,11669,32
274,130,1.0,-1,2275.0,-1,1,0,2275,795,33,165,0.8981889,-1,2165.5334,-1,1,5,2411,12564,33
275,127,1.0,-1,2276.0,-1,2,1,2276,780,37,163,0.8980523,-1,2167.0002,-1,2,5,2413,12351,37
276,141,1.0,-1,2279.0,-1,0,3,2279,719,31,166,0.8984666,-1,2168.0,-1,0,11,2413,12187,31
277,141,1.0,-1,2283.0,-1,2,3,2283,778,27,167,0.8986612,-1,2170.2668,-1,2,4,2415,12902,27
278,124,1.0,-1,2285.0,-1,0,2,2285,810,34,160,0.8990753,-1,2171.2668,-1,0,6,2415,13062,34
279,136,1.0,-1,2286.0,-1,1,1,2286,714,34,165,0.899255,-1,2172.6,-1,1,5,2416,11758,34
280,135,1.0,-1,2288.0,-1,0,2,2288,713,34,165,0.89961374,-1,2173.4668,-1,0,7,2416,11658,34
281,135,1.0,-1,2288.0,-1,2,0,2288,707,37,162,0.89955884,-1,2175.1333,-1,2,5,2418,11681,37
282,137,1.0,-1,2288.0,-1,0,0,2288,621,42,156,0.899614,-1,2175.2666,-1,0,2,2418,11148,42
283,134,1.0,-1,2292.0,-1,4,2,2292,765,33,163,0.8996008,-1,2177.9336,-1,4,2,2421,12393,33
284,137,1.0,-1,2295.0,-1,3,2,2295,728,36,161,0.8993815,-1,2181.0002,-1,3,5,2425,12210,36
285,131,1.0,-1,2296.0,-1,1,1,2296,713,39,158,0.8995743,-1,2183.2668,-1,1,5,2427,11729,39
286,144,1.0,-1,2298.0,-1,0,2,2298,712,30,167,0.89971185,-1,2185.4001,-1,0,5,2429,11756,30
287,133,1.0,-1,2302.0,-1,1,4,2302,738,37,156,0.90061754,-1,2187.6,-1,1,7,2429,12171,37
288,140,1.0,-1,2305.0,-1,0,3,2305,726,30,168,0.9009195,-1,2188.3335,-1,0,3,2429,11842,30
289,133,1.0,-1,2307.0,-1,1,2,2307,775,30,165,0.90109754,-1,2189.667,-1,1,9,2430,12578,30
290,127,1.0,-1,2309.0,-1,1,2,2309,752,40,159,0.9018656,-1,2191.5334,-1,1,7,2430,12112,40
291,121,1.0,-1,2309.0,-1,1,0,2309,801,37,157,0.9018512,-1,2192.4001,-1,1,5,2431,12758,37
292,132,1.0,-1,2310.0,-1,0,1,2310,794,37,159,0.90190613,-1,2192.5337,-1,0,2,2431,12456,37
293,134,1.0,-1,2312.0,-1,0,2,2312,728,35,164,0.90200126,-1,2193.667,-1,0,4,2432,11882,35
294,136,1.0,-1,2315.0,-1,3,1,2315,811,28,169,0.90209454,-1,2196.6,-1,3,4,2435,12579,28
295,139,1.0,-1,2318.0,-1,0,3,2318,702,32,164,0.90239376,-1,2199.1335,-1,0,9,2437,11686,32
296,131,1.0,-1,2319.0,-1,0,1,2319,836,29,170,0.90283144,-1,2200.2002,-1,0,7,2437,12598,29
297,142,1.0,-1,2319.0,-1,1,0,2319,706,35,165,0.9027346,-1,2200.867,-1,1,3,2438,11616,35
298,132,1.0,-1,2320.0,-1,1,1,2320,731,34,164,0.9030751,-1,2202.6,-1,1,9,2439,11556,34
299,129,1.0,-1,2321.0,-1,0,1,2321,750,39,159,0.9035945,-1,2203.867,-1,0,10,2439,11680,39
300,139,1.0,0.8564732,2325.0,1991.3,1,4,2325,728,32,166,0.9038525,0.91899586,2205.4001,2242.3499,1,5,2440,12121,32
301,140,1.0,-1,2327.0,-1,1,1,2327,721,31,167,0.90411043,-1,2206.9336,-1,1,5,2441,11786,31
302,140,1.0,-1,2330.0,-1,2,2,2330,770,29,167,0.9045163,-1,2209.7334,-1,2,7,2443,12609,29
303,131,1.0,-1,2332.0,-1,0,2,2332,792,33,164,0.9046801,-1,2210.1335,-1,0,2,2443,12562,33
304,138,1.0,-1,2334.0,-1,0,2,2334,771,29,169,0.9050076,-1,2210.9336,-1,0,3,2443,12462,29
305,124,1.0,-1,2334.0,-1,2,0,2334,819,36,161,0.9044854,-1,2211.4668,-1,2,0,2445,12302,36
306,124,1.0,-1,2334.0,-1,1,0,2334,795,40,154,0.9048399,-1,2212.3335,-1,1,3,2445,11869,40
307,139,1.0,-1,2337.0,-1,1,2,2337,714,34,164,0.90504223,-1,2213.7334,-1,1,5,2446,12145,34
308,134,1.0,-1,2339.0,-1,2,0,2339,768,35,164,0.90476584,-1,2214.8667,-1,2,2,2448,12292,35
309,141,0.99999994,-1,2341.0,-1,2,1,2341,768,28,169,0.90470755,-1,2216.5334,-1,2,8,2450,12244,28
310,127,0.99999994,-1,2342.0,-1,0,1,2342,837,36,163,0.9048163,-1,2216.8,-1,0,3,2450,12466,36
311,127,0.99999994,-1,2344.0,-1,0,2,2344,792,37,161,0.9053878,-1,2218.2002,-1,0,7,2450,12679,37
312,127,1.0,-1,2346.0,-1,1,1,2346,774,37,160,0.906052,-1,2220.7334,-1,1,6,2451,11767,37
313,133,1.0,-1,2348.0,-1,0,2,2348,736,37,161,0.90621525,-1,2221.1335,-1,0,3,2451,10729,37
314,133,1.0,-1,2348.0,-1,0,0,2348,724,38,160,0.9062968,-1,2221.3335,-1,0,2,2451,11960,38
315,116,1.0,-1,2350.0,-1,0,2,2350,844,43,149,0.90640557,-1,2221.6,-1,0,2,2451,13011,43
316,145,1.0,-1,2350.0,-1,0,0,2350,696,32,167,0.90651435,-1,2221.8667,-1,0,2,2451,11605,32
317,130,1.0,-1,2350.0,-1,0,0,2350,726,41,155,0.9066231,-1,2222.1333,-1,0,3,2451,11794,41
318,135,1.0,-1,2350.0,-1,0,0,2350,728,39,159,0.906732,-1,2222.4001,-1,0,3,2451,11534,39
319,136,1.0,-1,2351.0,-1,0,1,2351,731,32,162,0.9068953,-1,2222.8003,-1,0,5,2451,12460,32
320,144,1.0,-1,2351.0,-1,0,0,2351,760,26,172,0.90733033,-1,2223.8667,-1,0,4,2451,12494,26
321,129,0.99999994,-1,2354.0,-1,2,1,2354,779,39,158,0.9070798,-1,2225.067,-1,2,1,2453,12481,39
322,147,0.99999994,-1,2355.0,-1,0,1,2355,666,29,170,0.90718853,-1,2225.3335,-1,0,3,2453,11864,29
323,132,1.0,-1,2358.0,-1,0,3,2358,743,34,160,0.907569,-1,2226.2668,-1,0,5,2453,11417,34
324,145,1.0,-1,2361.0,-1,1,2,2361,685,32,163,0.90741646,-1,2226.8,-1,1,3,2454,12164,32
325,138,1.0,-1,2363.0,-1,0,2,2363,756,33,165,0.90772575,-1,2228.4668,-1,0,6,2455,11891,33
326,140,1.0,-1,2363.0,-1,0,0,2363,680,35,165,0.9079159,-1,2228.9336,-1,0,2,2455,11265,35
327,141,1.0,-1,2363.0,-1,0,0,2363,685,36,161,0.9082689,-1,2229.8003,-1,0,4,2455,12067,36
328,144,1.0,-1,2364.0,-1,0,1,2364,663,34,166,0.9087033,-1,2230.8667,-1,0,3,2455,11481,34
329,139,1.0,-1,2364.0,-1,1,0,2364,713,33,164,0.9087677,-1,2231.9336,-1,1,5,2456,11812,33
330,133,1.0,-1,2365.0,-1,0,1,2365,730,33,163,0.90901196,-1,2232.5334,-1,0,4,2456,11748,33
331,128,1.0,-1,2367.0,-1,2,1,2367,814,33,163,0.9090047,-1,2234.3335,-1,2,6,2458,12467,33
332,128,1.0,-1,2368.0,-1,0,1,2368,713,43,154,0.9092216,-1,2234.8667,-1,0,4,2458,11999,43
333,136,1.0,-1,2370.0,-1,1,2,2370,782,29,164,0.9093399,-1,2236.067,-1,1,4,2459,12355,29
334,140,1.0,-1,2370.0,-1,1,0,2370,665,36,164,0.9094483,-1,2236.3335,-1,1,3,2459,11403,36
335,136,1.0,-1,2372.0,-1,0,2,2372,780,34,160,0.91004485,-1,2237.8003,-1,0,8,2459,12981,34
336,143,1.0,-1,2372.0,-1,0,0,2372,812,23,176,0.91018033,-1,2238.1335,-1,0,4,2459,12443,23
337,133,1.0,-1,2372.0,-1,0,0,2372,724,36,161,0.9102617,-1,2238.3335,-1,0,1,2459,11777,36
338,135,1.0,-1,2376.0,-1,0,4,2376,689,37,160,0.91064125,-1,2239.2668,-1,0,5,2459,11627,37
339,130,1.0,-1,2376.0,-1,1,0,2376,803,31,159,0.91059625,-1,2240.067,-1,1,2,2460,12563,31
340,133,1.0,-1,2377.0,-1,1,0,2377,764,36,157,0.9104701,-1,2240.667,-1,1,1,2461,12161,36
341,137,1.0,-1,2380.0,-1,2,2,2380,710,34,162,0.91024506,-1,2241.9336,-1,2,1,2463,11921,34
342,138,0.99999994,-1,2381.0,-1,0,1,2381,747,32,164,0.91046154,-1,2242.4668,-1,0,2,2463,12172,32
343,126,1.0,-1,2383.0,-1,0,2,2383,877,33,164,0.9106332,-1,2243.8003,-1,0,6,2464,12898,33
344,135,1.0,-1,2384.0,-1,0,1,2384,702,36,162,0.9109578,-1,2244.6,-1,0,5,2464,11680,36
345,137,1.0,-1,2384.0,-1,0,0,2384,759,31,164,0.91103905,-1,2244.8003,-1,0,2,2464,12228,31
346,138,1.0,-1,2385.0,-1,0,1,2385,711,34,164,0.9110752,-1,2245.8003,-1,0,4,2465,11512,34
347,142,1.0,-1,2386.0,-1,0,1,2386,714,32,166,0.9112915,-1,2246.3335,-1,0,4,2465,12124,32
348,132,1.0,-1,2387.0,-1,1,1,2387,741,36,163,0.9114537,-1,2246.7334,-1,1,3,2465,11645,36
349,135,1.0,-1,2387.0,-1,0,0,2387,755,36,159,0.91148084,-1,2246.8003,-1,0,1,2465,12501,36
350,141,1.0,-1,2389.0,-1,0,2,2389,735,31,166,0.911589,-1,2247.067,-1,0,3,2465,12121,31
351,136,1.0,-1,2390.0,-1,0,1,2390,683,37,158,0.91169715,-1,2247.3335,-1,0,2,2465,11932,37
352,127,1.0,-1,2390.0,-1,0,0,2390,827,36,158,0.9117784,-1,2247.5337,-1,0,2,2465,12332,36
353,137,1.0,-1,2392.0,-1,0,2,2392,733,35,162,0.91191345,-1,2247.8667,-1,0,2,2465,11906,35
354,122,1.0,-1,2392.0,-1,0,0,2392,804,38,159,0.9119947,-1,2248.067,-1,0,3,2465,12329,38
355,143,1.0,-1,2394.0,-1,0,2,2394,756,28,167,0.912211,-1,2248.6,-1,0,2,2465,12248,28
356,139,1.0,-1,2395.0,-1,0,1,2395,719,34,162,0.91261667,-1,2249.6,-1,0,4,2465,11802,34
357,132,1.0,-1,2395.0,-1,0,0,2395,752,40,157,0.91261667,-1,2249.6,-1,0,0,2465,12307,40
358,143,1.0,-1,2395.0,-1,0,0,2395,714,31,167,0.9126979,-1,2249.8003,-1,0,3,2465,12223,31
359,143,1.0,-1,2396.0,-1,1,1,2396,693,34,164,0.91305757,-1,2251.6,-1,1,5,2466,11470,34
360,146,1.0,-1,2397.0,-1,0,1,2397,725,27,170,0.91324687,-1,2252.067,-1,0,4,2466,12045,27
361,123,1.0,-1,2399.0,-1,0,2,2399,844,35,160,0.9136334,-1,2253.9336,-1,0,5,2467,12969,35
362,137,1.0,-1,2399.0,-1,0,0,2399,716,31,167,0.9138496,-1,2254.4668,-1,0,5,2467,12000,31
363,135,1.0,-1,2399.0,-1,0,0,2399,702,35,161,0.91395766,-1,2254.7334,-1,0,2,2467,11734,35
364,133,1.0,-1,2400.0,-1,3,0,2400,685,39,158,0.9140274,-1,2256.7336,-1,3,2,2469,11558,39
365,131,1.0,-1,2400.0,-1,1,0,2400,674,45,153,0.9137383,-1,2256.9336,-1,1,0,2470,11067,45
366,126,1.0,-1,2400.0,-1,0,0,2400,749,43,154,0.9137383,-1,2256.9336,-1,0,0,2470,12276,43
367,122,1.0,-1,2401.0,-1,1,1,2401,837,35,159,0.91386205,-1,2259.067,-1,1,3,2472,12784,35
368,142,1.0,-1,2402.0,-1,1,1,2402,728,29,167,0.91373515,-1,2259.667,-1,1,1,2473,12456,29
369,143,1.0,-1,2405.0,-1,0,3,2405,712,31,167,0.9140125,-1,2261.2668,-1,0,6,2474,12024,31
370,137,0.99999994,-1,2407.0,-1,0,2,2407,767,31,166,0.91452444,-1,2262.5334,-1,0,4,2474,11983,31
371,145,1.0,-1,2408.0,-1,1,0,2408,680,30,168,0.9146399,-1,2263.7336,-1,1,3,2475,11395,30
372,148,1.0,-1,2409.0,-1,1,1,2409,601,36,163,0.9146743,-1,2264.7334,-1,1,3,2476,10564,36
373,149,0.99999994,-1,2411.0,-1,1,2,2411,681,26,169,0.91468185,-1,2265.667,-1,1,2,2477,11962,26
374,143,1.0,-1,2412.0,-1,1,1,2412,617,34,165,0.9145548,-1,2266.2668,-1,1,0,2478,10961,34
375,137,1.0,-1,2413.0,-1,0,1,2413,724,34,164,0.9146355,-1,2266.4668,-1,0,2,2478,11595,34
376,131,1.0,-1,2414.0,-1,0,1,2414,771,37,162,0.9146355,-1,2266.4668,-1,0,0,2478,12139,37
377,140,1.0,-1,2414.0,-1,0,0,2414,757,29,168,0.9147162,-1,2266.6667,-1,0,1,2478,11806,29
378,147,1.0,-1,2414.0,-1,0,0,2414,645,33,164,0.91487765,-1,2267.067,-1,0,3,2478,11220,33
379,141,1.0,-1,2414.0,-1,0,0,2414,789,27,169,0.9151198,-1,2267.667,-1,0,5,2478,12868,27
380,138,1.0,-1,2414.0,-1,0,0,2414,710,36,163,0.9151736,-1,2267.8003,-1,0,1,2478,11726,36
381,133,1.0,-1,2416.0,-1,0,2,2416,770,36,161,0.91558427,-1,2269.7334,-1,0,7,2479,12069,36
382,142,0.99999994,-1,2419.0,-1,0,3,2419,717,34,164,0.91606843,-1,2270.9336,-1,0,2,2479,12208,34
383,129,0.99999994,-1,2419.0,-1,0,0,2419,684,47,152,0.9161222,-1,2271.067,-1,0,2,2479,11391,47
384,136,0.99999994,-1,2419.0,-1,0,0,2419,678,40,159,0.91614896,-1,2271.1333,-1,0,1,2479,11440,40
385,134,0.99999994,-1,2419.0,-1,0,0,2419,709,40,158,0.9162566,-1,2271.4001,-1,0,2,2479,11445,40
386,140,0.99999994,-1,2419.0,-1,0,0,2419,690,38,157,0.91636413,-1,2271.6667,-1,0,3,2479,11504,38
387,129,1.0,-1,2420.0,-1,0,1,2420,701,43,153,0.91636413,-1,2271.6667,-1,0,0,2479,11281,43
388,131,1.0,-1,2420.0,-1,0,0,2420,710,42,155,0.916391,-1,2271.7334,-1,0,1,2479,12263,42
389,136,1.0,-1,2420.0,-1,0,0,2420,763,31,166,0.916418,-1,2271.8003,-1,0,1,2479,12028,31
390,135,1.0,-1,2420.0,-1,0,0,2420,819,34,163,0.91655236,-1,2272.1333,-1,0,4,2479,13000,34
391,135,1.0,-1,2420.0,-1,0,0,2420,718,37,160,0.91655236,-1,2272.1333,-1,0,0,2479,11729,37
392,127,1.0,-1,2421.0,-1,1,0,2421,776,45,150,0.91650546,-1,2272.9336,-1,1,3,2480,12446,45
393,133,1.0,-1,2424.0,-1,1,3,2424,711,40,155,0.9164115,-1,2274.5334,-1,1,2,2482,12096,40
394,132,1.0,-1,2424.0,-1,0,0,2424,736,38,158,0.9164652,-1,2274.6667,-1,0,2,2482,12092,38
395,131,1.0,-1,2425.0,-1,0,1,2425,796,35,157,0.9165458,-1,2274.8667,-1,0,1,2482,12506,35
396,142,1.0,-1,2426.0,-1,0,1,2426,693,32,164,0.91686815,-1,2275.6667,-1,0,3,2482,11828,32
397,141,1.0,-1,2426.0,-1,0,0,2426,719,31,169,0.9170562,-1,2276.1335,-1,0,4,2482,11699,31
398,145,1.0,-1,2426.0,-1,0,0,2426,783,24,173,0.9168748,-1,2276.6,-1,0,3,2483,12368,24
399,131,1.0,-1,2428.0,-1,1,1,2428,712,41,156,0.9170425,-1,2277.9336,-1,1,3,2484,11975,41
400,128,1.0,0.85428333,2428.0,2074.2,0,0,2428,792,39,157,0.9170962,0.9319646,2278.067,2315.0,0,1,2484,12749,39
401,136,1.0,-1,2428.0,-1,1,0,2428,719,37,157,0.9169148,-1,2278.5334,-1,1,0,2485,11992,37
402,139,1.0,-1,2428.0,-1,0,0,2428,724,28,171,0.91696846,-1,2278.6667,-1,0,1,2485,11705,28
403,136,1.0,-1,2431.0,-1,0,3,2431,748,34,160,0.91758555,-1,2280.2002,-1,0,3,2485,12629,34
404,137,1.0,-1,2432.0,-1,0,1,2432,692,35,164,0.9177796,-1,2281.6,-1,0,5,2486,11934,35
405,133,1.0,-1,2432.0,-1,0,0,2432,722,37,161,0.91780645,-1,2281.6667,-1,0,1,2486,11570,37
406,131,1.0,-1,2432.0,-1,0,0,2432,751,35,161,0.91780645,-1,2281.6667,-1,0,0,2486,11989,35
407,140,1.0,-1,2433.0,-1,2,1,2433,687,33,164,0.9176314,-1,2283.067,-1,2,3,2488,12034,33
408,135,1.0,-1,2434.0,-1,1,0,2434,725,35,163,0.9176645,-1,2284.067,-1,1,3,2489,11370,35
409,139,1.0,-1,2434.0,-1,0,0,2434,712,37,159,0.91779846,-1,2284.4004,-1,0,2,2489,11660,37
410,149,1.0,-1,2436.0,-1,0,2,2436,774,19,179,0.9181466,-1,2285.2668,-1,0,2,2489,12372,19
411,139,1.0,-1,2437.0,-1,0,1,2437,753,31,167,0.91820025,-1,2285.4004,-1,0,1,2489,12257,31
412,138,1.0,-1,2437.0,-1,0,0,2437,726,36,159,0.91833407,-1,2285.7334,-1,0,2,2489,12121,36
413,136,1.0,-1,2437.0,-1,0,0,2437,782,36,162,0.9183876,-1,2285.8667,-1,0,1,2489,12505,36
414,132,1.0,-1,2437.0,-1,0,0,2437,749,39,158,0.9183876,-1,2285.8667,-1,0,0,2489,12508,39
415,127,1.0,-1,2437.0,-1,0,0,2437,749,42,155,0.9184145,-1,2285.9336,-1,0,1,2489,11879,42
416,138,1.0,-1,2439.0,-1,0,2,2439,722,33,165,0.9187894,-1,2286.8667,-1,0,4,2489,11539,33
417,149,1.0,-1,2440.0,-1,0,1,2440,754,26,172,0.9188698,-1,2287.067,-1,0,3,2489,12044,26
418,134,1.0,-1,2440.0,-1,0,0,2440,773,33,161,0.9189234,-1,2287.2002,-1,0,2,2489,12360,33
419,123,1.0,-1,2440.0,-1,0,0,2440,761,43,154,0.9190305,-1,2287.4668,-1,0,2,2489,11845,43
420,141,1.0,-1,2440.0,-1,0,0,2440,705,31,166,0.91913766,-1,2287.7336,-1,0,3,2489,11808,31
421,142,1.0,-1,2440.0,-1,0,0,2440,666,39,159,0.9192716,-1,2288.067,-1,0,3,2489,11357,39
422,125,1.0,-1,2440.0,-1,0,0,2440,702,47,145,0.9193519,-1,2288.2668,-1,0,1,2489,11522,47
423,145,1.0,-1,2441.0,-1,0,1,2441,699,29,168,0.9194591,-1,2288.5337,-1,0,2,2489,11764,29
424,136,1.0,-1,2441.0,-1,0,0,2441,775,31,162,0.9195662,-1,2288.8003,-1,0,3,2489,12990,31
425,131,1.0,-1,2441.0,-1,0,0,2441,798,30,165,0.9196198,-1,2288.9336,-1,0,2,2489,12508,30
426,128,1.0,-1,2441.0,-1,0,0,2441,732,43,156,0.9197001,-1,2289.1335,-1,0,2,2489,11526,43
427,136,1.0,-1,2441.0,-1,0,0,2441,721,36,160,0.9197269,-1,2289.2002,-1,0,1,2489,11996,36
428,126,1.0,-1,2441.0,-1,0,0,2441,799,38,156,0.9197269,-1,2289.2002,-1,0,0,2489,13355,38
429,139,1.0,-1,2442.0,-1,0,1,2442,673,36,162,0.9199144,-1,2289.667,-1,0,2,2489,11788,36
430,134,1.0,-1,2442.0,-1,0,0,2442,789,34,165,0.919968,-1,2289.8003,-1,0,1,2489,11908,34
431,135,1.0,-1,2442.0,-1,1,0,2442,736,34,161,0.91970557,-1,2290.067,-1,1,1,2490,12077,34
432,128,1.0,-1,2442.0,-1,0,0,2442,777,38,160,0.9199197,-1,2290.6,-1,0,2,2490,12320,38
433,136,0.99999994,-1,2443.0,-1,1,0,2443,719,36,163,0.91995186,-1,2291.6,-1,1,1,2491,12137,36
434,136,0.99999994,-1,2443.0,-1,0,0,2443,740,34,164,0.92005897,-1,2291.867,-1,0,2,2491,11848,34
435,135,0.99999994,-1,2443.0,-1,0,0,2443,727,38,160,0.9200857,-1,2291.9336,-1,0,1,2491,11771,38
436,136,0.99999994,-1,2443.0,-1,0,0,2443,696,37,161,0.92013925,-1,2292.067,-1,0,2,2491,11449,37
437,138,1.0,-1,2444.0,-1,0,1,2444,728,36,160,0.9204068,-1,2292.7334,-1,0,2,2491,12017,36
438,134,1.0,-1,2444.0,-1,0,0,2444,835,28,167,0.92043364,-1,2292.8003,-1,0,1,2491,12678,28
439,133,1.0,-1,2444.0,-1,0,0,2444,834,28,167,0.92051387,-1,2293.0,-1,0,3,2491,13139,28
