generation,single-policy_found_failures,single-policy_mean_tcp_score,single-policy_mean_failure_rate,single-policy_qd_tcp_score,single-policy_qd_failure_rate,single-policy_added_to_archive,single-policy_replaced_elite,single-policy_num_valid_test_cases,single-policy_num_sim_steps,single-policy_not_confirmed_solvable,multi-policy_found_failures,multi-policy_mean_tcp_score,multi-policy_mean_failure_rate,multi-policy_qd_tcp_score,multi-policy_qd_failure_rate,multi-policy_added_to_archive,multi-policy_replaced_elite,multi-policy_num_valid_test_cases,multi-policy_num_sim_steps,multi-policy_not_confirmed_solvable
730,134,1.0,-1,2492.0,-1,0,0,2492,861,22,175,0.9299468,-1,2324.867,-1,0,1,2500,13221,22
731,145,1.0,-1,2492.0,-1,0,0,2492,815,14,182,0.9300267,-1,2325.067,-1,0,1,2500,13321,14
732,139,1.0,-1,2492.0,-1,0,0,2492,851,19,177,0.9300534,-1,2325.1335,-1,0,1,2500,13410,19
733,136,1.0,-1,2493.0,-1,0,1,2493,799,24,173,0.9300534,-1,2325.1335,-1,0,0,2500,12609,24
734,129,1.0,-1,2493.0,-1,0,0,2493,842,27,166,0.9300534,-1,2325.1335,-1,0,0,2500,12850,27
735,131,1.0,-1,2493.0,-1,0,0,2493,725,36,158,0.93008006,-1,2325.2002,-1,0,1,2500,11592,36
736,132,1.0,-1,2493.0,-1,0,0,2493,888,20,175,0.93008006,-1,2325.2002,-1,0,0,2500,13093,20
737,142,1.0,-1,2493.0,-1,0,0,2493,811,15,180,0.93008006,-1,2325.2002,-1,0,0,2500,13419,15
738,128,1.0,-1,2493.0,-1,0,0,2493,875,24,166,0.93008006,-1,2325.2002,-1,0,0,2500,13608,24
739,141,1.0,-1,2493.0,-1,0,0,2493,775,22,172,0.9301067,-1,2325.2668,-1,0,1,2500,12443,22
740,135,1.0,-1,2493.0,-1,0,0,2493,848,22,174,0.9301334,-1,2325.3335,-1,0,1,2500,13201,22
741,134,1.0,-1,2493.0,-1,0,0,2493,875,19,176,0.9301867,-1,2325.4668,-1,0,2,2500,12798,19
742,139,1.0,-1,2493.0,-1,0,0,2493,913,16,180,0.9302401,-1,2325.6003,-1,0,1,2500,13872,16
743,124,1.0,-1,2494.0,-1,0,1,2494,925,26,164,0.9302668,-1,2325.667,-1,0,1,2500,13867,26
744,144,1.0,-1,2494.0,-1,0,0,2494,808,17,181,0.9302668,-1,2325.667,-1,0,0,2500,12866,17
745,141,1.0,-1,2494.0,-1,0,0,2494,778,19,168,0.9302668,-1,2325.667,-1,0,0,2500,12979,19
746,136,1.0,-1,2494.0,-1,0,0,2494,851,20,171,0.9302668,-1,2325.667,-1,0,0,2500,13002,20
747,143,1.0,-1,2494.0,-1,0,0,2494,722,26,167,0.9302668,-1,2325.667,-1,0,0,2500,11740,26
748,146,1.0,-1,2494.0,-1,0,0,2494,813,18,176,0.9302668,-1,2325.667,-1,0,0,2500,13232,18
749,141,1.0,-1,2494.0,-1,0,0,2494,726,25,169,0.9303201,-1,2325.8003,-1,0,1,2500,12102,25
750,145,1.0,-1,2494.0,-1,0,0,2494,802,20,172,0.9303201,-1,2325.8003,-1,0,0,2500,13024,20
751,149,1.0,-1,2494.0,-1,0,0,2494,741,19,175,0.9303467,-1,2325.867,-1,0,1,2500,12221,19
752,135,1.0,-1,2494.0,-1,0,0,2494,818,24,168,0.93037343,-1,2325.9336,-1,0,1,2500,13248,24
753,132,1.0,-1,2494.0,-1,0,0,2494,792,28,165,0.93037343,-1,2325.9336,-1,0,0,2500,12558,28
754,133,1.0,-1,2494.0,-1,0,0,2494,731,36,160,0.93037343,-1,2325.9336,-1,0,0,2500,12215,36
755,145,1.0,-1,2494.0,-1,0,0,2494,785,19,177,0.93037343,-1,2325.9336,-1,0,0,2500,12914,19
756,144,1.0,-1,2494.0,-1,0,0,2494,768,22,176,0.93037343,-1,2325.9336,-1,0,0,2500,12508,22
757,124,1.0,-1,2494.0,-1,0,0,2494,903,23,169,0.93037343,-1,2325.9336,-1,0,0,2500,13591,23
758,139,1.0,-1,2495.0,-1,0,1,2495,810,22,169,0.93056005,-1,2326.4001,-1,0,1,2500,13109,22
759,128,1.0,-1,2495.0,-1,0,0,2495,850,24,167,0.93056005,-1,2326.4001,-1,0,0,2500,13061,24
760,149,1.0,-1,2495.0,-1,0,0,2495,791,12,185,0.93056005,-1,2326.4001,-1,0,0,2500,12686,12
761,142,1.0,-1,2495.0,-1,0,0,2495,724,25,170,0.93056005,-1,2326.4001,-1,0,0,2500,12231,25
762,131,1.0,-1,2495.0,-1,0,0,2495,818,30,163,0.9305867,-1,2326.4668,-1,0,1,2500,12804,30
763,131,1.0,-1,2495.0,-1,0,0,2495,906,21,171,0.9305867,-1,2326.4668,-1,0,0,2500,13811,21
764,139,1.0,-1,2495.0,-1,0,0,2495,797,24,169,0.9305867,-1,2326.4668,-1,0,0,2500,12408,24
765,131,1.0,-1,2495.0,-1,0,0,2495,869,25,168,0.93061334,-1,2326.5334,-1,0,1,2500,13442,25
766,154,1.0,-1,2495.0,-1,0,0,2495,741,15,180,0.93061334,-1,2326.5334,-1,0,0,2500,12887,15
767,142,1.0,-1,2495.0,-1,0,0,2495,795,24,171,0.93061334,-1,2326.5334,-1,0,0,2500,13087,24
768,128,1.0,-1,2495.0,-1,0,0,2495,858,26,165,0.93064004,-1,2326.6,-1,0,1,2500,13627,26
769,124,1.0,-1,2495.0,-1,0,0,2495,911,25,171,0.9306667,-1,2326.6667,-1,0,1,2500,13294,25
770,138,1.0,-1,2495.0,-1,0,0,2495,841,17,175,0.9306667,-1,2326.6667,-1,0,0,2500,13630,17
771,143,1.0,-1,2495.0,-1,0,0,2495,824,21,169,0.9306667,-1,2326.6667,-1,0,0,2500,13293,21
772,146,1.0,-1,2495.0,-1,0,0,2495,705,26,167,0.9306667,-1,2326.6667,-1,0,0,2500,11628,26
773,124,1.0,-1,2495.0,-1,0,0,2495,906,27,167,0.9306933,-1,2326.7334,-1,0,1,2500,13595,27
774,131,1.0,-1,2495.0,-1,0,0,2495,845,23,167,0.9306933,-1,2326.7334,-1,0,0,2500,13178,23
775,123,1.0,-1,2495.0,-1,0,0,2495,829,32,162,0.9306933,-1,2326.7334,-1,0,0,2500,12601,32
776,140,1.0,-1,2495.0,-1,0,0,2495,822,17,175,0.9307201,-1,2326.8003,-1,0,1,2500,12968,17
777,136,1.0,-1,2495.0,-1,0,0,2495,798,26,166,0.9307201,-1,2326.8003,-1,0,0,2500,13345,26
778,144,1.0,-1,2495.0,-1,0,0,2495,782,17,179,0.9307201,-1,2326.8003,-1,0,0,2500,12795,17
779,136,1.0,-1,2495.0,-1,0,0,2495,754,31,161,0.9307201,-1,2326.8003,-1,0,0,2500,12258,31
780,140,1.0,-1,2495.0,-1,0,0,2495,840,19,177,0.93077344,-1,2326.9336,-1,0,2,2500,13357,19
781,142,1.0,-1,2495.0,-1,0,0,2495,761,23,175,0.93077344,-1,2326.9336,-1,0,0,2500,12300,23
782,121,1.0,-1,2495.0,-1,0,0,2495,933,28,164,0.9308001,-1,2327.0002,-1,0,1,2500,13653,28
783,136,1.0,-1,2495.0,-1,0,0,2495,842,22,172,0.9308267,-1,2327.067,-1,0,1,2500,13312,22
784,146,1.0,-1,2495.0,-1,0,0,2495,754,20,177,0.93085337,-1,2327.1335,-1,0,1,2500,12775,20
785,137,1.0,-1,2495.0,-1,0,0,2495,827,25,170,0.93085337,-1,2327.1335,-1,0,0,2500,13078,25
786,138,1.0,-1,2495.0,-1,0,0,2495,782,23,166,0.93085337,-1,2327.1335,-1,0,0,2500,12868,23
787,139,1.0,-1,2495.0,-1,0,0,2495,786,23,168,0.93085337,-1,2327.1335,-1,0,0,2500,12913,23
788,145,1.0,-1,2495.0,-1,0,0,2495,783,22,171,0.93088007,-1,2327.2002,-1,0,1,2500,13431,22
789,144,1.0,-1,2495.0,-1,0,0,2495,782,18,179,0.93088007,-1,2327.2002,-1,0,0,2500,12418,18
790,139,1.0,-1,2495.0,-1,0,0,2495,807,21,166,0.93088007,-1,2327.2002,-1,0,0,2500,12854,21
791,144,1.0,-1,2495.0,-1,0,0,2495,784,24,168,0.93088007,-1,2327.2002,-1,0,0,2500,12339,24
792,152,1.0,-1,2495.0,-1,0,0,2495,716,21,174,0.9309067,-1,2327.2668,-1,0,1,2500,11773,21
793,147,1.0,-1,2495.0,-1,0,0,2495,689,24,167,0.9309067,-1,2327.2668,-1,0,0,2500,11762,24
794,139,1.0,-1,2495.0,-1,0,0,2495,776,23,172,0.9309067,-1,2327.2668,-1,0,0,2500,12318,23
795,138,1.0,-1,2495.0,-1,0,0,2495,771,22,174,0.9309067,-1,2327.2668,-1,0,0,2500,12689,22
796,148,1.0,-1,2495.0,-1,0,0,2495,756,20,177,0.9309067,-1,2327.2668,-1,0,0,2500,12880,20
797,143,1.0,-1,2495.0,-1,0,0,2495,726,22,170,0.93093336,-1,2327.3335,-1,0,1,2500,11927,22
798,128,1.0,-1,2495.0,-1,0,0,2495,887,24,168,0.93093336,-1,2327.3335,-1,0,0,2500,13465,24
799,133,1.0,-1,2495.0,-1,0,0,2495,826,26,170,0.93093336,-1,2327.3335,-1,0,0,2500,12821,26
800,136,1.0,0.7317435,2495.0,1825.7001,0,0,2495,827,23,169,0.93096006,0.8956,2327.4001,2239.0,0,1,2500,13102,23
801,129,1.0,-1,2495.0,-1,0,0,2495,891,22,170,0.93096006,-1,2327.4001,-1,0,0,2500,13559,22
802,140,1.0,-1,2495.0,-1,0,0,2495,705,28,165,0.93096006,-1,2327.4001,-1,0,0,2500,11880,28
803,140,1.0,-1,2495.0,-1,0,0,2495,826,21,173,0.93096006,-1,2327.4001,-1,0,0,2500,13153,21
804,140,1.0,-1,2495.0,-1,0,0,2495,816,24,171,0.9309867,-1,2327.4668,-1,0,1,2500,13503,24
805,143,1.0,-1,2495.0,-1,0,0,2495,820,18,176,0.93101335,-1,2327.5334,-1,0,1,2500,13140,18
806,137,1.0,-1,2495.0,-1,0,0,2495,792,26,170,0.93101335,-1,2327.5334,-1,0,0,2500,12679,26
807,149,1.0,-1,2495.0,-1,0,0,2495,781,17,175,0.93101335,-1,2327.5334,-1,0,0,2500,12642,17
808,134,1.0,-1,2495.0,-1,0,0,2495,797,30,163,0.93101335,-1,2327.5334,-1,0,0,2500,12979,30
809,142,1.0,-1,2495.0,-1,0,0,2495,752,29,165,0.93101335,-1,2327.5334,-1,0,0,2500,12492,29
810,138,1.0,-1,2495.0,-1,0,0,2495,817,24,169,0.93104,-1,2327.6,-1,0,1,2500,12983,24
811,151,1.0,-1,2495.0,-1,0,0,2495,779,18,176,0.93104,-1,2327.6,-1,0,0,2500,12847,18
812,135,1.0,-1,2495.0,-1,0,0,2495,888,19,173,0.93104,-1,2327.6,-1,0,0,2500,13503,19
813,138,1.0,-1,2495.0,-1,0,0,2495,789,25,172,0.93104,-1,2327.6,-1,0,0,2500,12218,25
814,141,1.0,-1,2495.0,-1,0,0,2495,842,18,179,0.93104,-1,2327.6,-1,0,0,2500,12915,18
815,144,1.0,-1,2496.0,-1,0,1,2496,759,22,173,0.93106675,-1,2327.667,-1,0,1,2500,12386,22
816,132,1.0,-1,2496.0,-1,0,0,2496,801,26,168,0.93106675,-1,2327.667,-1,0,0,2500,12566,26
817,151,1.0,-1,2496.0,-1,0,0,2496,742,18,178,0.93106675,-1,2327.667,-1,0,0,2500,12528,18
818,131,1.0,-1,2497.0,-1,0,1,2497,802,29,164,0.9311201,-1,2327.8003,-1,0,1,2500,12074,29
819,126,1.0,-1,2497.0,-1,0,0,2497,800,34,161,0.9311201,-1,2327.8003,-1,0,0,2500,12204,34
820,138,1.0,-1,2497.0,-1,0,0,2497,789,22,172,0.9311201,-1,2327.8003,-1,0,0,2500,12393,22
821,136,1.0,-1,2497.0,-1,0,0,2497,784,26,171,0.9311201,-1,2327.8003,-1,0,0,2500,12440,26
822,135,1.0,-1,2497.0,-1,0,0,2497,813,24,167,0.9311201,-1,2327.8003,-1,0,0,2500,12622,24
823,150,1.0,-1,2497.0,-1,0,0,2497,729,18,179,0.9311201,-1,2327.8003,-1,0,0,2500,12114,18
824,141,1.0,-1,2497.0,-1,0,0,2497,837,17,174,0.9311467,-1,2327.8667,-1,0,1,2500,12868,17
825,131,1.0,-1,2497.0,-1,0,0,2497,818,29,162,0.9311467,-1,2327.8667,-1,0,0,2500,13109,29
826,148,1.0,-1,2497.0,-1,0,0,2497,719,22,172,0.9311467,-1,2327.8667,-1,0,0,2500,12395,22
827,141,1.0,-1,2497.0,-1,0,0,2497,831,20,171,0.9312534,-1,2328.1335,-1,0,1,2500,13845,20
828,141,1.0,-1,2497.0,-1,0,0,2497,797,22,177,0.9312801,-1,2328.2002,-1,0,1,2500,12896,22
829,135,1.0,-1,2497.0,-1,0,0,2497,796,30,164,0.9312801,-1,2328.2002,-1,0,0,2500,12088,30
830,133,1.0,-1,2497.0,-1,0,0,2497,815,27,169,0.93133336,-1,2328.3335,-1,0,2,2500,12672,27
831,134,1.0,-1,2497.0,-1,0,0,2497,832,24,171,0.9313867,-1,2328.4668,-1,0,1,2500,12959,24
832,138,1.0,-1,2497.0,-1,0,0,2497,837,21,172,0.9313867,-1,2328.4668,-1,0,0,2500,13111,21
833,138,1.0,-1,2497.0,-1,0,0,2497,819,25,173,0.9313867,-1,2328.4668,-1,0,0,2500,12841,25
834,149,1.0,-1,2497.0,-1,0,0,2497,767,20,172,0.9313867,-1,2328.4668,-1,0,0,2500,12795,20
835,134,1.0,-1,2497.0,-1,0,0,2497,823,19,175,0.93141335,-1,2328.5334,-1,0,1,2500,12999,19
836,138,1.0,-1,2497.0,-1,0,0,2497,931,11,181,0.93141335,-1,2328.5334,-1,0,0,2500,14364,11
837,132,1.0,-1,2497.0,-1,0,0,2497,977,19,172,0.93141335,-1,2328.5334,-1,0,0,2500,14695,19
838,149,1.0,-1,2497.0,-1,0,0,2497,840,14,179,0.93141335,-1,2328.5334,-1,0,0,2500,13749,14
839,137,1.0,-1,2497.0,-1,0,0,2497,813,29,162,0.93141335,-1,2328.5334,-1,0,0,2500,13309,29
840,132,1.0,-1,2497.0,-1,0,0,2497,812,28,161,0.93141335,-1,2328.5334,-1,0,0,2500,13020,28
841,138,1.0,-1,2497.0,-1,0,0,2497,766,26,165,0.93141335,-1,2328.5334,-1,0,0,2500,12719,26
842,133,1.0,-1,2497.0,-1,0,0,2497,877,19,173,0.93144,-1,2328.6,-1,0,1,2500,13310,19
843,143,1.0,-1,2497.0,-1,0,0,2497,831,13,177,0.93144,-1,2328.6,-1,0,0,2500,12876,13
844,135,1.0,-1,2497.0,-1,0,0,2497,836,18,173,0.93144,-1,2328.6,-1,0,0,2500,13226,18
845,143,1.0,-1,2498.0,-1,0,1,2498,726,24,171,0.93152,-1,2328.8,-1,0,1,2500,12203,24
846,144,1.0,-1,2498.0,-1,0,0,2498,769,23,171,0.93152,-1,2328.8,-1,0,0,2500,12572,23
847,134,1.0,-1,2498.0,-1,0,0,2498,797,27,164,0.93152,-1,2328.8,-1,0,0,2500,12857,27
848,137,1.0,-1,2498.0,-1,0,0,2498,842,24,173,0.93152,-1,2328.8,-1,0,0,2500,13183,24
849,135,1.0,-1,2498.0,-1,0,0,2498,892,23,173,0.93152,-1,2328.8,-1,0,0,2500,13689,23
850,130,1.0,-1,2498.0,-1,0,0,2498,893,20,174,0.93152,-1,2328.8,-1,0,0,2500,14137,20
851,133,1.0,-1,2498.0,-1,0,0,2498,805,27,165,0.9315734,-1,2328.9336,-1,0,1,2500,12726,27
852,141,1.0,-1,2498.0,-1,0,0,2498,808,20,174,0.9315734,-1,2328.9336,-1,0,0,2500,12762,20
853,138,1.0,-1,2498.0,-1,0,0,2498,799,22,173,0.9315734,-1,2328.9336,-1,0,0,2500,11753,22
854,140,1.0,-1,2498.0,-1,0,0,2498,841,18,174,0.9315734,-1,2328.9336,-1,0,0,2500,13217,18
855,143,1.0,-1,2498.0,-1,0,0,2498,787,21,171,0.9315734,-1,2328.9336,-1,0,0,2500,13365,21
856,136,1.0,-1,2498.0,-1,0,0,2498,848,21,173,0.9315734,-1,2328.9336,-1,0,0,2500,13681,21
857,143,1.0,-1,2498.0,-1,0,0,2498,750,22,174,0.9316,-1,2329.0,-1,0,1,2500,12109,22
858,132,1.0,-1,2498.0,-1,0,0,2498,849,25,165,0.9316,-1,2329.0,-1,0,0,2500,13469,25
859,140,1.0,-1,2498.0,-1,0,0,2498,781,24,172,0.9316,-1,2329.0,-1,0,0,2500,12312,24
860,133,1.0,-1,2498.0,-1,0,0,2498,861,28,165,0.9316,-1,2329.0,-1,0,0,2500,13382,28
861,138,1.0,-1,2498.0,-1,0,0,2498,801,22,167,0.9316,-1,2329.0,-1,0,0,2500,12657,22
862,132,1.0,-1,2499.0,-1,0,1,2499,865,29,166,0.93162674,-1,2329.067,-1,0,1,2500,13406,29
863,136,1.0,-1,2499.0,-1,0,0,2499,791,22,169,0.9316801,-1,2329.2002,-1,0,1,2500,12893,22
864,132,1.0,-1,2499.0,-1,0,0,2499,893,21,170,0.9316801,-1,2329.2002,-1,0,0,2500,13772,21
865,140,1.0,-1,2499.0,-1,0,0,2499,795,21,172,0.9316801,-1,2329.2002,-1,0,0,2500,12684,21
866,145,1.0,-1,2499.0,-1,0,0,2499,764,24,169,0.9317067,-1,2329.2668,-1,0,1,2500,13168,24
867,134,1.0,-1,2499.0,-1,0,0,2499,767,27,169,0.9317067,-1,2329.2668,-1,0,0,2500,12329,27
868,132,1.0,-1,2499.0,-1,0,0,2499,771,35,162,0.9317067,-1,2329.2668,-1,0,0,2500,12359,35
869,148,1.0,-1,2499.0,-1,0,0,2499,806,15,179,0.9317067,-1,2329.2668,-1,0,0,2500,13037,15
870,141,1.0,-1,2499.0,-1,0,0,2499,773,26,167,0.9317067,-1,2329.2668,-1,0,0,2500,12414,26
871,150,1.0,-1,2499.0,-1,0,0,2499,691,18,175,0.9317067,-1,2329.2668,-1,0,0,2500,12121,18
872,141,1.0,-1,2499.0,-1,0,0,2499,768,20,174,0.9317067,-1,2329.2668,-1,0,0,2500,12127,20
873,140,1.0,-1,2499.0,-1,0,0,2499,830,18,170,0.9317067,-1,2329.2668,-1,0,0,2500,13955,18
874,133,1.0,-1,2499.0,-1,0,0,2499,839,24,173,0.9317067,-1,2329.2668,-1,0,0,2500,13014,24
875,126,1.0,-1,2499.0,-1,0,0,2499,859,31,159,0.9317067,-1,2329.2668,-1,0,0,2500,13190,31
876,139,1.0,-1,2499.0,-1,0,0,2499,790,24,169,0.9317067,-1,2329.2668,-1,0,0,2500,12389,24
877,142,1.0,-1,2499.0,-1,0,0,2499,775,23,173,0.93176,-1,2329.4001,-1,0,1,2500,11936,23
878,137,1.0,-1,2499.0,-1,0,0,2499,736,33,161,0.93176,-1,2329.4001,-1,0,0,2500,12197,33
879,139,1.0,-1,2499.0,-1,0,0,2499,845,14,176,0.93176,-1,2329.4001,-1,0,0,2500,13725,14
880,133,1.0,-1,2499.0,-1,0,0,2499,883,21,173,0.93176,-1,2329.4001,-1,0,0,2500,12717,21
881,138,1.0,-1,2499.0,-1,0,0,2499,753,31,163,0.93176,-1,2329.4001,-1,0,0,2500,12516,31
882,140,1.0,-1,2499.0,-1,0,0,2499,806,20,172,0.93176,-1,2329.4001,-1,0,0,2500,13322,20
883,132,1.0,-1,2499.0,-1,0,0,2499,868,19,175,0.93176,-1,2329.4001,-1,0,0,2500,13524,19
884,143,1.0,-1,2499.0,-1,0,0,2499,808,20,172,0.9318135,-1,2329.5337,-1,0,1,2500,13128,20
885,131,1.0,-1,2499.0,-1,0,0,2499,916,17,176,0.93186677,-1,2329.667,-1,0,1,2500,13818,17
886,134,1.0,-1,2499.0,-1,0,0,2499,780,27,165,0.93186677,-1,2329.667,-1,0,0,2500,12347,27
887,142,1.0,-1,2499.0,-1,0,0,2499,768,24,172,0.93186677,-1,2329.667,-1,0,0,2500,12516,24
888,127,1.0,-1,2499.0,-1,0,0,2499,855,27,167,0.93186677,-1,2329.667,-1,0,0,2500,12372,27
889,137,1.0,-1,2499.0,-1,0,0,2499,830,23,171,0.93189335,-1,2329.7334,-1,0,1,2500,13137,23
890,140,1.0,-1,2499.0,-1,0,0,2499,765,24,172,0.93189335,-1,2329.7334,-1,0,0,2500,12987,24
891,146,1.0,-1,2499.0,-1,0,0,2499,768,19,172,0.93189335,-1,2329.7334,-1,0,0,2500,12804,19
892,139,1.0,-1,2499.0,-1,0,0,2499,677,34,161,0.93189335,-1,2329.7334,-1,0,0,2500,11068,34
893,132,1.0,-1,2499.0,-1,0,0,2499,769,32,160,0.93189335,-1,2329.7334,-1,0,0,2500,12458,32
894,121,1.0,-1,2499.0,-1,0,0,2499,921,30,159,0.9319201,-1,2329.8003,-1,0,1,2500,13689,30
895,133,1.0,-1,2499.0,-1,0,0,2499,857,21,171,0.9319201,-1,2329.8003,-1,0,0,2500,13096,21
896,143,1.0,-1,2499.0,-1,0,0,2499,736,26,171,0.9319201,-1,2329.8003,-1,0,0,2500,11783,26
897,149,1.0,-1,2499.0,-1,0,0,2499,745,18,175,0.93194664,-1,2329.8667,-1,0,1,2500,12425,18
898,141,1.0,-1,2499.0,-1,0,0,2499,807,22,172,0.93194664,-1,2329.8667,-1,0,0,2500,12562,22
899,145,1.0,-1,2499.0,-1,0,0,2499,804,17,176,0.93194664,-1,2329.8667,-1,0,0,2500,12900,17
900,138,1.0,0.73197275,2499.0,1829.2,0,0,2499,838,19,174,0.93194664,0.8964401,2329.8667,2241.1,0,0,2500,14048,19
901,144,1.0,-1,2499.0,-1,0,0,2499,809,21,176,0.9319734,-1,2329.9336,-1,0,1,2500,12317,21
902,144,1.0,-1,2499.0,-1,0,0,2499,773,22,173,0.9319734,-1,2329.9336,-1,0,0,2500,12439,22
903,128,1.0,-1,2499.0,-1,0,0,2499,832,28,165,0.9320001,-1,2330.0002,-1,0,1,2500,12978,28
904,147,1.0,-1,2499.0,-1,0,0,2499,741,20,174,0.9320001,-1,2330.0002,-1,0,0,2500,11858,20
905,148,1.0,-1,2499.0,-1,0,0,2499,710,19,173,0.9320001,-1,2330.0002,-1,0,0,2500,12442,19
906,134,1.0,-1,2499.0,-1,0,0,2499,775,31,165,0.9320001,-1,2330.0002,-1,0,0,2500,12623,31
907,130,1.0,-1,2499.0,-1,0,0,2499,863,26,169,0.9320001,-1,2330.0002,-1,0,0,2500,13274,26
908,144,1.0,-1,2499.0,-1,0,0,2499,760,25,170,0.9320001,-1,2330.0002,-1,0,0,2500,12356,25
909,141,1.0,-1,2499.0,-1,0,0,2499,783,20,174,0.9320001,-1,2330.0002,-1,0,0,2500,12265,20
910,136,1.0,-1,2499.0,-1,0,0,2499,771,25,167,0.9320001,-1,2330.0002,-1,0,0,2500,13217,25
911,137,1.0,-1,2499.0,-1,0,0,2499,794,22,170,0.9320001,-1,2330.0002,-1,0,0,2500,12772,22
912,141,1.0,-1,2499.0,-1,0,0,2499,727,29,168,0.9320001,-1,2330.0002,-1,0,0,2500,12292,29
913,128,1.0,-1,2499.0,-1,0,0,2499,858,25,171,0.9320001,-1,2330.0002,-1,0,0,2500,12533,25
914,137,1.0,-1,2499.0,-1,0,0,2499,839,20,174,0.93202674,-1,2330.067,-1,0,1,2500,13080,20
915,154,1.0,-1,2499.0,-1,0,0,2499,733,15,177,0.93202674,-1,2330.067,-1,0,0,2500,12344,15
916,146,1.0,-1,2499.0,-1,0,0,2499,743,20,173,0.93202674,-1,2330.067,-1,0,0,2500,12579,20
917,130,1.0,-1,2499.0,-1,0,0,2499,858,23,166,0.93202674,-1,2330.067,-1,0,0,2500,13667,23
918,146,1.0,-1,2499.0,-1,0,0,2499,714,22,174,0.93202674,-1,2330.067,-1,0,0,2500,11915,22
919,124,1.0,-1,2499.0,-1,0,0,2499,887,27,165,0.9320534,-1,2330.1335,-1,0,1,2500,13886,27
920,138,1.0,-1,2499.0,-1,0,0,2499,732,32,158,0.9320534,-1,2330.1335,-1,0,0,2500,12565,32
921,145,1.0,-1,2499.0,-1,0,0,2499,744,19,172,0.93210673,-1,2330.2668,-1,0,2,2500,12618,19
922,140,1.0,-1,2499.0,-1,0,0,2499,816,16,178,0.9321334,-1,2330.3335,-1,0,1,2500,13087,16
923,130,1.0,-1,2499.0,-1,0,0,2499,847,24,171,0.9321334,-1,2330.3335,-1,0,0,2500,13461,24
924,131,1.0,-1,2499.0,-1,0,0,2499,856,26,168,0.9321334,-1,2330.3335,-1,0,0,2500,13067,26
925,136,1.0,-1,2499.0,-1,0,0,2499,789,26,167,0.9321334,-1,2330.3335,-1,0,0,2500,12657,26
926,122,1.0,-1,2499.0,-1,0,0,2499,900,26,168,0.9321334,-1,2330.3335,-1,0,0,2500,13322,26
927,144,1.0,-1,2499.0,-1,0,0,2499,858,14,179,0.9321867,-1,2330.4668,-1,0,2,2500,12672,14
928,131,1.0,-1,2499.0,-1,0,0,2499,870,24,173,0.9321867,-1,2330.4668,-1,0,0,2500,12852,24
929,142,1.0,-1,2499.0,-1,0,0,2499,778,24,172,0.9321867,-1,2330.4668,-1,0,0,2500,12778,24
930,139,1.0,-1,2499.0,-1,0,0,2499,816,22,168,0.9321867,-1,2330.4668,-1,0,0,2500,13027,22
931,140,1.0,-1,2499.0,-1,0,0,2499,840,17,176,0.9321867,-1,2330.4668,-1,0,0,2500,13105,17
932,128,1.0,-1,2499.0,-1,0,0,2499,942,18,176,0.9321867,-1,2330.4668,-1,0,0,2500,13707,18
933,144,1.0,-1,2499.0,-1,0,0,2499,791,16,178,0.9321867,-1,2330.4668,-1,0,0,2500,12626,16
934,141,1.0,-1,2499.0,-1,0,0,2499,817,18,173,0.9321867,-1,2330.4668,-1,0,0,2500,12825,18
935,150,1.0,-1,2499.0,-1,0,0,2499,707,21,174,0.9321867,-1,2330.4668,-1,0,0,2500,11953,21
936,145,1.0,-1,2499.0,-1,0,0,2499,753,18,176,0.9321867,-1,2330.4668,-1,0,0,2500,12319,18
937,136,1.0,-1,2499.0,-1,0,0,2499,857,25,171,0.9321867,-1,2330.4668,-1,0,0,2500,13425,25
938,137,1.0,-1,2499.0,-1,0,0,2499,810,26,168,0.93224,-1,2330.6,-1,0,1,2500,13011,26
939,148,1.0,-1,2499.0,-1,0,0,2499,768,19,178,0.93229336,-1,2330.7334,-1,0,2,2500,12582,19
940,144,1.0,-1,2499.0,-1,0,0,2499,750,23,173,0.93229336,-1,2330.7334,-1,0,0,2500,12245,23
941,125,1.0,-1,2499.0,-1,0,0,2499,982,16,170,0.93229336,-1,2330.7334,-1,0,0,2500,14295,16
942,138,1.0,-1,2499.0,-1,0,0,2499,806,22,171,0.93229336,-1,2330.7334,-1,0,0,2500,12375,22
943,148,1.0,-1,2499.0,-1,0,0,2499,759,19,176,0.93229336,-1,2330.7334,-1,0,0,2500,12273,19
944,120,1.0,-1,2499.0,-1,0,0,2499,902,26,166,0.93229336,-1,2330.7334,-1,0,0,2500,13587,26
945,142,1.0,-1,2499.0,-1,0,0,2499,836,15,179,0.93229336,-1,2330.7334,-1,0,0,2500,13088,15
946,137,1.0,-1,2499.0,-1,0,0,2499,757,28,171,0.93229336,-1,2330.7334,-1,0,0,2500,11833,28
947,139,1.0,-1,2499.0,-1,0,0,2499,788,24,169,0.93229336,-1,2330.7334,-1,0,0,2500,12390,24
948,125,1.0,-1,2499.0,-1,0,0,2499,936,21,173,0.93229336,-1,2330.7334,-1,0,0,2500,13756,21
949,140,1.0,-1,2499.0,-1,0,0,2499,773,23,171,0.93229336,-1,2330.7334,-1,0,0,2500,12711,23
950,150,1.0,-1,2499.0,-1,0,0,2499,704,24,174,0.93229336,-1,2330.7334,-1,0,0,2500,11837,24
951,131,1.0,-1,2499.0,-1,0,0,2499,767,29,168,0.9323201,-1,2330.8003,-1,0,1,2500,12235,29
