generation,1_found_failures,1_mean_tcp_score,1_mean_failure_rate,1_qd_tcp_score,1_qd_failure_rate,1_added_to_archive,1_replaced_elite,1_num_valid_test_cases,1_num_sim_steps,1_not_confirmed_solvable
3094,149,1.0,-1,2500.0,-1,0,0,2500,871,16
3095,146,1.0,-1,2500.0,-1,0,0,2500,894,17
3096,156,1.0,-1,2500.0,-1,0,0,2500,878,14
3097,150,1.0,-1,2500.0,-1,0,0,2500,877,21
3098,152,1.0,-1,2500.0,-1,0,0,2500,891,16
3099,156,1.0,-1,2500.0,-1,0,0,2500,876,11
3100,152,1.0,-1,2500.0,-1,0,0,2500,883,19
3101,140,1.0,-1,2500.0,-1,0,0,2500,961,18
3102,150,1.0,-1,2500.0,-1,0,0,2500,887,16
3103,158,1.0,-1,2500.0,-1,0,0,2500,856,15
3104,161,1.0,-1,2500.0,-1,0,0,2500,839,8
3105,142,1.0,-1,2500.0,-1,0,0,2500,922,22
3106,157,1.0,-1,2500.0,-1,0,0,2500,880,14
3107,158,1.0,-1,2500.0,-1,0,0,2500,876,11
3108,153,1.0,-1,2500.0,-1,0,0,2500,841,17
3109,153,1.0,-1,2500.0,-1,0,0,2500,906,15
3110,166,1.0,-1,2500.0,-1,0,0,2500,808,15
3111,151,1.0,-1,2500.0,-1,0,0,2500,918,15
3112,162,1.0,-1,2500.0,-1,0,0,2500,868,11
3113,145,1.0,-1,2500.0,-1,0,0,2500,946,11
3114,150,1.0,-1,2500.0,-1,0,0,2500,897,15
3115,167,1.0,-1,2500.0,-1,0,0,2500,826,7
3116,156,1.0,-1,2500.0,-1,0,0,2500,825,18
3117,156,1.0,-1,2500.0,-1,0,0,2500,863,17
3118,153,1.0,-1,2500.0,-1,0,0,2500,886,16
3119,154,1.0,-1,2500.0,-1,0,0,2500,923,14
3120,140,1.0,-1,2500.0,-1,0,0,2500,935,18
3121,159,1.0,-1,2500.0,-1,0,0,2500,841,9
3122,159,1.0,-1,2500.0,-1,0,0,2500,873,11
3123,157,1.0,-1,2500.0,-1,0,0,2500,876,14
3124,155,1.0,-1,2500.0,-1,0,0,2500,872,13
3125,153,1.0,-1,2500.0,-1,0,0,2500,882,14
3126,158,1.0,-1,2500.0,-1,0,0,2500,845,15
3127,151,1.0,-1,2500.0,-1,0,0,2500,871,18
3128,158,1.0,-1,2500.0,-1,0,0,2500,858,13
3129,164,1.0,-1,2500.0,-1,0,0,2500,832,11
3130,143,1.0,-1,2500.0,-1,0,0,2500,950,16
3131,144,1.0,-1,2500.0,-1,0,0,2500,950,17
3132,151,1.0,-1,2500.0,-1,0,0,2500,909,15
3133,149,1.0,-1,2500.0,-1,0,0,2500,884,18
3134,150,1.0,-1,2500.0,-1,0,0,2500,856,18
3135,158,1.0,-1,2500.0,-1,0,0,2500,891,12
3136,152,1.0,-1,2500.0,-1,0,0,2500,851,19
3137,153,1.0,-1,2500.0,-1,0,0,2500,887,19
3138,153,1.0,-1,2500.0,-1,0,0,2500,899,19
3139,155,1.0,-1,2500.0,-1,0,0,2500,957,5
3140,150,1.0,-1,2500.0,-1,0,0,2500,954,16
3141,144,1.0,-1,2500.0,-1,0,0,2500,955,17
3142,156,1.0,-1,2500.0,-1,0,0,2500,857,17
3143,159,1.0,-1,2500.0,-1,0,0,2500,817,13
3144,147,1.0,-1,2500.0,-1,0,0,2500,967,14
3145,148,1.0,-1,2500.0,-1,0,0,2500,924,17
3146,157,1.0,-1,2500.0,-1,0,0,2500,888,12
3147,153,1.0,-1,2500.0,-1,0,0,2500,916,15
3148,163,1.0,-1,2500.0,-1,0,0,2500,816,13
3149,146,1.0,-1,2500.0,-1,0,0,2500,957,16
3150,155,1.0,-1,2500.0,-1,0,0,2500,878,16
3151,142,1.0,-1,2500.0,-1,0,0,2500,907,25
3152,153,1.0,-1,2500.0,-1,0,0,2500,930,14
3153,146,1.0,-1,2500.0,-1,0,0,2500,906,20
3154,158,1.0,-1,2500.0,-1,0,0,2500,892,11
3155,149,1.0,-1,2500.0,-1,0,0,2500,951,14
3156,162,1.0,-1,2500.0,-1,0,0,2500,781,13
3157,155,1.0,-1,2500.0,-1,0,0,2500,859,12
3158,160,1.0,-1,2500.0,-1,0,0,2500,809,16
3159,140,1.0,-1,2500.0,-1,0,0,2500,992,16
3160,155,1.0,-1,2500.0,-1,0,0,2500,830,18
3161,159,1.0,-1,2500.0,-1,0,0,2500,829,16
3162,156,1.0,-1,2500.0,-1,0,0,2500,915,13
3163,154,1.0,-1,2500.0,-1,0,0,2500,844,19
3164,159,1.0,-1,2500.0,-1,0,0,2500,833,15
3165,148,1.0,-1,2500.0,-1,0,0,2500,875,20
3166,145,1.0,-1,2500.0,-1,0,0,2500,909,17
3167,149,1.0,-1,2500.0,-1,0,0,2500,892,16
3168,155,1.0,-1,2500.0,-1,0,0,2500,821,18
3169,147,1.0,-1,2500.0,-1,0,0,2500,952,14
3170,163,1.0,-1,2500.0,-1,0,0,2500,774,15
3171,157,1.0,-1,2500.0,-1,0,0,2500,822,17
3172,156,1.0,-1,2500.0,-1,0,0,2500,879,11
3173,159,1.0,-1,2500.0,-1,0,0,2500,853,14
3174,148,1.0,-1,2500.0,-1,0,0,2500,867,19
3175,150,1.0,-1,2500.0,-1,0,0,2500,901,15
3176,149,1.0,-1,2500.0,-1,0,0,2500,882,16
3177,144,1.0,-1,2500.0,-1,0,0,2500,989,13
3178,149,1.0,-1,2500.0,-1,0,0,2500,939,14
3179,146,1.0,-1,2500.0,-1,0,0,2500,941,15
3180,163,1.0,-1,2500.0,-1,0,0,2500,824,11
3181,144,1.0,-1,2500.0,-1,0,0,2500,921,20
3182,141,1.0,-1,2500.0,-1,0,0,2500,915,20
3183,153,1.0,-1,2500.0,-1,0,0,2500,887,14
3184,161,1.0,-1,2500.0,-1,0,0,2500,861,11
3185,144,1.0,-1,2500.0,-1,0,0,2500,900,22
3186,156,1.0,-1,2500.0,-1,0,0,2500,781,19
3187,141,1.0,-1,2500.0,-1,0,0,2500,936,26
3188,157,1.0,-1,2500.0,-1,0,0,2500,869,15
3189,164,1.0,-1,2500.0,-1,0,0,2500,783,12
3190,156,1.0,-1,2500.0,-1,0,0,2500,900,14
3191,154,1.0,-1,2500.0,-1,0,0,2500,858,18
3192,154,1.0,-1,2500.0,-1,0,0,2500,861,19
3193,145,1.0,-1,2500.0,-1,0,0,2500,941,16
3194,140,1.0,-1,2500.0,-1,0,0,2500,890,26
3195,149,1.0,-1,2500.0,-1,0,0,2500,878,19
3196,150,1.0,-1,2500.0,-1,0,0,2500,912,15
3197,150,1.0,-1,2500.0,-1,0,0,2500,912,18
3198,151,1.0,-1,2500.0,-1,0,0,2500,907,14
3199,150,1.0,-1,2500.0,-1,0,0,2500,840,19
3200,142,1.0,-1,2500.0,-1,0,0,2500,979,18
3201,147,1.0,-1,2500.0,-1,0,0,2500,946,13
3202,163,1.0,-1,2500.0,-1,0,0,2500,792,13
3203,148,1.0,-1,2500.0,-1,0,0,2500,880,18
3204,154,1.0,-1,2500.0,-1,0,0,2500,1024,9
3205,153,1.0,-1,2500.0,-1,0,0,2500,928,12
3206,164,1.0,-1,2500.0,-1,0,0,2500,787,17
3207,147,1.0,-1,2500.0,-1,0,0,2500,914,17
3208,154,1.0,-1,2500.0,-1,0,0,2500,883,15
3209,161,1.0,-1,2500.0,-1,0,0,2500,836,13
3210,156,1.0,-1,2500.0,-1,0,0,2500,823,16
3211,161,1.0,-1,2500.0,-1,0,0,2500,884,6
3212,163,1.0,-1,2500.0,-1,0,0,2500,819,18
3213,147,1.0,-1,2500.0,-1,0,0,2500,984,18
3214,150,1.0,-1,2500.0,-1,0,0,2500,910,17
3215,151,1.0,-1,2500.0,-1,0,0,2500,946,12
3216,150,1.0,-1,2500.0,-1,0,0,2500,944,14
3217,153,1.0,-1,2500.0,-1,0,0,2500,894,14
3218,160,1.0,-1,2500.0,-1,0,0,2500,857,11
3219,168,1.0,-1,2500.0,-1,0,0,2500,828,7
3220,148,1.0,-1,2500.0,-1,0,0,2500,939,12
3221,143,1.0,-1,2500.0,-1,0,0,2500,967,19
3222,153,1.0,-1,2500.0,-1,0,0,2500,882,14
3223,151,1.0,-1,2500.0,-1,0,0,2500,963,9
3224,157,1.0,-1,2500.0,-1,0,0,2500,868,12
3225,155,1.0,-1,2500.0,-1,0,0,2500,867,13
3226,145,1.0,-1,2500.0,-1,0,0,2500,991,12
3227,156,1.0,-1,2500.0,-1,0,0,2500,842,9
3228,137,1.0,-1,2500.0,-1,0,0,2500,994,24
3229,140,1.0,-1,2500.0,-1,0,0,2500,948,19
3230,150,1.0,-1,2500.0,-1,0,0,2500,893,15
3231,152,1.0,-1,2500.0,-1,0,0,2500,873,16
3232,142,1.0,-1,2500.0,-1,0,0,2500,965,16
3233,140,1.0,-1,2500.0,-1,0,0,2500,927,17
3234,150,1.0,-1,2500.0,-1,0,0,2500,902,16
3235,153,1.0,-1,2500.0,-1,0,0,2500,983,9
3236,158,1.0,-1,2500.0,-1,0,0,2500,880,10
3237,142,1.0,-1,2500.0,-1,0,0,2500,927,22
3238,158,1.0,-1,2500.0,-1,0,0,2500,840,12
3239,168,1.0,-1,2500.0,-1,0,0,2500,806,6
3240,155,1.0,-1,2500.0,-1,0,0,2500,829,12
3241,142,1.0,-1,2500.0,-1,0,0,2500,983,19
3242,155,1.0,-1,2500.0,-1,0,0,2500,943,7
3243,150,1.0,-1,2500.0,-1,0,0,2500,837,16
3244,154,1.0,-1,2500.0,-1,0,0,2500,877,14
3245,149,1.0,-1,2500.0,-1,0,0,2500,935,12
3246,152,1.0,-1,2500.0,-1,0,0,2500,948,10
3247,150,1.0,-1,2500.0,-1,0,0,2500,904,17
3248,159,1.0,-1,2500.0,-1,0,0,2500,886,9
3249,157,1.0,-1,2500.0,-1,0,0,2500,866,15
3250,169,1.0,-1,2500.0,-1,0,0,2500,813,9
3251,150,1.0,-1,2500.0,-1,0,0,2500,905,14
3252,146,1.0,-1,2500.0,-1,0,0,2500,940,14
3253,153,1.0,-1,2500.0,-1,0,0,2500,909,12
3254,161,1.0,-1,2500.0,-1,0,0,2500,851,11
3255,152,1.0,-1,2500.0,-1,0,0,2500,921,13
3256,152,1.0,-1,2500.0,-1,0,0,2500,854,19
3257,154,1.0,-1,2500.0,-1,0,0,2500,848,21
3258,145,1.0,-1,2500.0,-1,0,0,2500,944,17
3259,146,1.0,-1,2500.0,-1,0,0,2500,942,16
3260,149,1.0,-1,2500.0,-1,0,0,2500,919,15
3261,151,1.0,-1,2500.0,-1,0,0,2500,888,20
3262,147,1.0,-1,2500.0,-1,0,0,2500,913,19
3263,154,1.0,-1,2500.0,-1,0,0,2500,973,11
3264,162,1.0,-1,2500.0,-1,0,0,2500,852,9
3265,146,1.0,-1,2500.0,-1,0,0,2500,945,16
3266,155,1.0,-1,2500.0,-1,0,0,2500,954,6
3267,159,1.0,-1,2500.0,-1,0,0,2500,827,13
3268,153,1.0,-1,2500.0,-1,0,0,2500,861,17
3269,158,1.0,-1,2500.0,-1,0,0,2500,854,11
3270,156,1.0,-1,2500.0,-1,0,0,2500,832,14
3271,151,1.0,-1,2500.0,-1,0,0,2500,975,9
3272,150,1.0,-1,2500.0,-1,0,0,2500,879,17
3273,145,1.0,-1,2500.0,-1,0,0,2500,930,15
3274,153,1.0,-1,2500.0,-1,0,0,2500,944,13
3275,155,1.0,-1,2500.0,-1,0,0,2500,881,16
3276,151,1.0,-1,2500.0,-1,0,0,2500,928,15
3277,149,1.0,-1,2500.0,-1,0,0,2500,917,13
3278,155,1.0,-1,2500.0,-1,0,0,2500,855,21
3279,151,1.0,-1,2500.0,-1,0,0,2500,897,16
3280,156,1.0,-1,2500.0,-1,0,0,2500,876,14
3281,140,1.0,-1,2500.0,-1,0,0,2500,983,13
3282,147,1.0,-1,2500.0,-1,0,0,2500,948,15
3283,155,1.0,-1,2500.0,-1,0,0,2500,923,13
3284,163,1.0,-1,2500.0,-1,0,0,2500,809,13
3285,151,1.0,-1,2500.0,-1,0,0,2500,897,17
3286,139,1.0,-1,2500.0,-1,0,0,2500,941,15
3287,161,1.0,-1,2500.0,-1,0,0,2500,866,13
3288,152,1.0,-1,2500.0,-1,0,0,2500,906,15
3289,161,1.0,-1,2500.0,-1,0,0,2500,777,13
3290,147,1.0,-1,2500.0,-1,0,0,2500,920,18
3291,138,1.0,-1,2500.0,-1,0,0,2500,958,20
3292,161,1.0,-1,2500.0,-1,0,0,2500,857,12
3293,150,1.0,-1,2500.0,-1,0,0,2500,966,15
3294,147,1.0,-1,2500.0,-1,0,0,2500,969,12
3295,160,1.0,-1,2500.0,-1,0,0,2500,884,13
3296,150,1.0,-1,2500.0,-1,0,0,2500,898,15
3297,159,1.0,-1,2500.0,-1,0,0,2500,866,8
3298,148,1.0,-1,2500.0,-1,0,0,2500,876,22
3299,154,1.0,-1,2500.0,-1,0,0,2500,793,16
3300,158,1.0,-1,2500.0,-1,0,0,2500,868,8
3301,154,1.0,-1,2500.0,-1,0,0,2500,897,16
3302,156,1.0,-1,2500.0,-1,0,0,2500,877,16
3303,151,1.0,-1,2500.0,-1,0,0,2500,904,14
3304,153,1.0,-1,2500.0,-1,0,0,2500,898,13
3305,158,1.0,-1,2500.0,-1,0,0,2500,830,13
3306,154,1.0,-1,2500.0,-1,0,0,2500,882,16
3307,153,1.0,-1,2500.0,-1,0,0,2500,870,17
3308,158,1.0,-1,2500.0,-1,0,0,2500,834,14
3309,157,1.0,-1,2500.0,-1,0,0,2500,855,15
3310,150,1.0,-1,2500.0,-1,0,0,2500,846,18
3311,158,1.0,-1,2500.0,-1,0,0,2500,875,14
3312,147,1.0,-1,2500.0,-1,0,0,2500,907,22
3313,150,1.0,-1,2500.0,-1,0,0,2500,929,12
3314,147,1.0,-1,2500.0,-1,0,0,2500,916,18
3315,157,1.0,-1,2500.0,-1,0,0,2500,859,12
3316,148,1.0,-1,2500.0,-1,0,0,2500,935,15
3317,148,1.0,-1,2500.0,-1,0,0,2500,892,18
3318,166,1.0,-1,2500.0,-1,0,0,2500,812,7
3319,157,1.0,-1,2500.0,-1,0,0,2500,857,12
3320,155,1.0,-1,2500.0,-1,0,0,2500,921,11
3321,155,1.0,-1,2500.0,-1,0,0,2500,842,14
3322,147,1.0,-1,2500.0,-1,0,0,2500,928,15
3323,145,1.0,-1,2500.0,-1,0,0,2500,903,18
3324,150,1.0,-1,2500.0,-1,0,0,2500,925,16
3325,150,1.0,-1,2500.0,-1,0,0,2500,872,19
3326,155,1.0,-1,2500.0,-1,0,0,2500,943,12
3327,155,1.0,-1,2500.0,-1,0,0,2500,931,11
3328,160,1.0,-1,2500.0,-1,0,0,2500,882,11
3329,156,1.0,-1,2500.0,-1,0,0,2500,885,13
3330,153,1.0,-1,2500.0,-1,0,0,2500,885,14
3331,154,1.0,-1,2500.0,-1,0,0,2500,903,13
3332,150,1.0,-1,2500.0,-1,0,0,2500,948,12
3333,164,1.0,-1,2500.0,-1,0,0,2500,797,15
3334,141,1.0,-1,2500.0,-1,0,0,2500,996,16
3335,148,1.0,-1,2500.0,-1,0,0,2500,889,14
3336,157,1.0,-1,2500.0,-1,0,0,2500,855,16
3337,149,1.0,-1,2500.0,-1,0,0,2500,929,25
3338,152,1.0,-1,2500.0,-1,0,0,2500,893,20
3339,146,1.0,-1,2500.0,-1,0,0,2500,919,17
3340,158,1.0,-1,2500.0,-1,0,0,2500,879,12
3341,151,1.0,-1,2500.0,-1,0,0,2500,933,12
3342,159,1.0,-1,2500.0,-1,0,0,2500,888,11
3343,143,1.0,-1,2500.0,-1,0,0,2500,940,20
3344,159,1.0,-1,2500.0,-1,0,0,2500,905,10
3345,155,1.0,-1,2500.0,-1,0,0,2500,887,10
3346,156,1.0,-1,2500.0,-1,0,0,2500,850,18
3347,148,1.0,-1,2500.0,-1,0,0,2500,862,18
3348,153,1.0,-1,2500.0,-1,0,0,2500,911,16
3349,155,1.0,-1,2500.0,-1,0,0,2500,875,16
3350,147,1.0,-1,2500.0,-1,0,0,2500,915,20
3351,158,1.0,-1,2500.0,-1,0,0,2500,853,13
3352,151,1.0,-1,2500.0,-1,0,0,2500,880,14
3353,147,1.0,-1,2500.0,-1,0,0,2500,931,19
3354,151,1.0,-1,2500.0,-1,0,0,2500,887,15
3355,149,1.0,-1,2500.0,-1,0,0,2500,941,11
3356,148,1.0,-1,2500.0,-1,0,0,2500,867,18
3357,157,1.0,-1,2500.0,-1,0,0,2500,910,11
3358,153,1.0,-1,2500.0,-1,0,0,2500,917,12
3359,153,1.0,-1,2500.0,-1,0,0,2500,928,11
3360,152,1.0,-1,2500.0,-1,0,0,2500,893,14
3361,144,1.0,-1,2500.0,-1,0,0,2500,937,21
3362,149,1.0,-1,2500.0,-1,0,0,2500,954,13
3363,149,1.0,-1,2500.0,-1,0,0,2500,952,15
3364,161,1.0,-1,2500.0,-1,0,0,2500,834,12
3365,149,1.0,-1,2500.0,-1,0,0,2500,921,17
3366,155,1.0,-1,2500.0,-1,0,0,2500,874,14
3367,152,1.0,-1,2500.0,-1,0,0,2500,908,14
3368,152,1.0,-1,2500.0,-1,0,0,2500,904,10
3369,151,1.0,-1,2500.0,-1,0,0,2500,875,16
3370,162,1.0,-1,2500.0,-1,0,0,2500,851,9
3371,160,1.0,-1,2500.0,-1,0,0,2500,859,15
3372,156,1.0,-1,2500.0,-1,0,0,2500,795,18
3373,145,1.0,-1,2500.0,-1,0,0,2500,925,15
3374,149,1.0,-1,2500.0,-1,0,0,2500,942,18
3375,141,1.0,-1,2500.0,-1,0,0,2500,964,18
3376,153,1.0,-1,2500.0,-1,0,0,2500,858,17
3377,153,1.0,-1,2500.0,-1,0,0,2500,919,12
3378,149,1.0,-1,2500.0,-1,0,0,2500,878,15
3379,151,1.0,-1,2500.0,-1,0,0,2500,857,18
3380,144,1.0,-1,2500.0,-1,0,0,2500,988,11
3381,152,1.0,-1,2500.0,-1,0,0,2500,906,12
3382,147,1.0,-1,2500.0,-1,0,0,2500,961,13
3383,154,1.0,-1,2500.0,-1,0,0,2500,908,14
3384,164,1.0,-1,2500.0,-1,0,0,2500,905,11
3385,146,1.0,-1,2500.0,-1,0,0,2500,918,18
3386,151,1.0,-1,2500.0,-1,0,0,2500,882,13
3387,159,1.0,-1,2500.0,-1,0,0,2500,869,12
3388,157,1.0,-1,2500.0,-1,0,0,2500,903,16
3389,145,1.0,-1,2500.0,-1,0,0,2500,848,20
3390,145,1.0,-1,2500.0,-1,0,0,2500,932,17
3391,152,1.0,-1,2500.0,-1,0,0,2500,931,13
3392,150,1.0,-1,2500.0,-1,0,0,2500,903,11
3393,157,1.0,-1,2500.0,-1,0,0,2500,858,16
3394,147,1.0,-1,2500.0,-1,0,0,2500,900,18
3395,145,1.0,-1,2500.0,-1,0,0,2500,974,16
3396,151,1.0,-1,2500.0,-1,0,0,2500,861,15
3397,154,1.0,-1,2500.0,-1,0,0,2500,876,10
3398,157,1.0,-1,2500.0,-1,0,0,2500,873,10
3399,157,1.0,-1,2500.0,-1,0,0,2500,880,10
3400,151,1.0,-1,2500.0,-1,0,0,2500,934,16
3401,157,1.0,-1,2500.0,-1,0,0,2500,834,15
3402,160,1.0,-1,2500.0,-1,0,0,2500,919,9
3403,162,1.0,-1,2500.0,-1,0,0,2500,842,10
3404,153,1.0,-1,2500.0,-1,0,0,2500,942,11
3405,165,1.0,-1,2500.0,-1,0,0,2500,892,10
3406,161,1.0,-1,2500.0,-1,0,0,2500,818,15
3407,154,1.0,-1,2500.0,-1,0,0,2500,899,12
3408,156,1.0,-1,2500.0,-1,0,0,2500,906,11
3409,154,1.0,-1,2500.0,-1,0,0,2500,761,19
3410,150,1.0,-1,2500.0,-1,0,0,2500,925,15
3411,140,1.0,-1,2500.0,-1,0,0,2500,924,22
3412,156,1.0,-1,2500.0,-1,0,0,2500,898,11
3413,159,1.0,-1,2500.0,-1,0,0,2500,880,11
3414,166,1.0,-1,2500.0,-1,0,0,2500,812,8
3415,145,1.0,-1,2500.0,-1,0,0,2500,944,16
3416,154,1.0,-1,2500.0,-1,0,0,2500,908,11
3417,148,1.0,-1,2500.0,-1,0,0,2500,963,12
3418,153,1.0,-1,2500.0,-1,0,0,2500,889,12
3419,155,1.0,-1,2500.0,-1,0,0,2500,922,8
3420,149,1.0,-1,2500.0,-1,0,0,2500,865,17
3421,151,1.0,-1,2500.0,-1,0,0,2500,952,15
3422,154,1.0,-1,2500.0,-1,0,0,2500,890,16
3423,144,1.0,-1,2500.0,-1,0,0,2500,984,11
3424,148,1.0,-1,2500.0,-1,0,0,2500,986,12
3425,150,1.0,-1,2500.0,-1,0,0,2500,945,14
3426,142,1.0,-1,2500.0,-1,0,0,2500,930,24
3427,145,1.0,-1,2500.0,-1,0,0,2500,889,17
3428,150,1.0,-1,2500.0,-1,0,0,2500,917,17
3429,149,1.0,-1,2500.0,-1,0,0,2500,895,14
3430,157,1.0,-1,2500.0,-1,0,0,2500,813,19
3431,147,1.0,-1,2500.0,-1,0,0,2500,924,11
3432,163,1.0,-1,2500.0,-1,0,0,2500,829,13
3433,140,1.0,-1,2500.0,-1,0,0,2500,946,20
3434,150,1.0,-1,2500.0,-1,0,0,2500,952,14
3435,151,1.0,-1,2500.0,-1,0,0,2500,889,15
3436,153,1.0,-1,2500.0,-1,0,0,2500,882,12
3437,147,1.0,-1,2500.0,-1,0,0,2500,896,20
3438,145,1.0,-1,2500.0,-1,0,0,2500,895,19
3439,156,1.0,-1,2500.0,-1,0,0,2500,899,12
3440,148,1.0,-1,2500.0,-1,0,0,2500,883,18
3441,149,1.0,-1,2500.0,-1,0,0,2500,949,11
3442,147,1.0,-1,2500.0,-1,0,0,2500,984,12
3443,164,1.0,-1,2500.0,-1,0,0,2500,868,8
3444,153,1.0,-1,2500.0,-1,0,0,2500,932,13
3445,152,1.0,-1,2500.0,-1,0,0,2500,834,16
3446,149,1.0,-1,2500.0,-1,0,0,2500,905,16
3447,151,1.0,-1,2500.0,-1,0,0,2500,902,15
3448,160,1.0,-1,2500.0,-1,0,0,2500,896,12
3449,142,1.0,-1,2500.0,-1,0,0,2500,972,15
3450,150,1.0,-1,2500.0,-1,0,0,2500,895,20
3451,160,1.0,-1,2500.0,-1,0,0,2500,746,21
3452,151,1.0,-1,2500.0,-1,0,0,2500,931,12
3453,160,1.0,-1,2500.0,-1,0,0,2500,925,7
3454,163,1.0,-1,2500.0,-1,0,0,2500,824,12
3455,147,1.0,-1,2500.0,-1,0,0,2500,946,14
3456,138,1.0,-1,2500.0,-1,0,0,2500,926,23
3457,150,1.0,-1,2500.0,-1,0,0,2500,957,19
3458,149,1.0,-1,2500.0,-1,0,0,2500,865,24
3459,155,1.0,-1,2500.0,-1,0,0,2500,829,20
3460,158,1.0,-1,2500.0,-1,0,0,2500,817,15
3461,155,1.0,-1,2500.0,-1,0,0,2500,897,16
3462,149,1.0,-1,2500.0,-1,0,0,2500,872,20
3463,158,1.0,-1,2500.0,-1,0,0,2500,827,18
3464,158,1.0,-1,2500.0,-1,0,0,2500,870,16
3465,158,1.0,-1,2500.0,-1,0,0,2500,866,17
3466,150,1.0,-1,2500.0,-1,0,0,2500,874,17
3467,149,1.0,-1,2500.0,-1,0,0,2500,826,20
3468,157,1.0,-1,2500.0,-1,0,0,2500,831,16
3469,156,1.0,-1,2500.0,-1,0,0,2500,881,14
3470,154,1.0,-1,2500.0,-1,0,0,2500,874,16
3471,152,1.0,-1,2500.0,-1,0,0,2500,862,18
3472,160,1.0,-1,2500.0,-1,0,0,2500,859,8
3473,153,1.0,-1,2500.0,-1,0,0,2500,936,14
3474,157,1.0,-1,2500.0,-1,0,0,2500,898,15
3475,145,1.0,-1,2500.0,-1,0,0,2500,909,17
3476,148,1.0,-1,2500.0,-1,0,0,2500,934,15
3477,142,1.0,-1,2500.0,-1,0,0,2500,977,17
3478,137,1.0,-1,2500.0,-1,0,0,2500,1031,12
3479,157,1.0,-1,2500.0,-1,0,0,2500,848,13
3480,152,1.0,-1,2500.0,-1,0,0,2500,867,14
3481,151,1.0,-1,2500.0,-1,0,0,2500,949,8
3482,151,1.0,-1,2500.0,-1,0,0,2500,849,15
3483,150,1.0,-1,2500.0,-1,0,0,2500,967,13
3484,146,1.0,-1,2500.0,-1,0,0,2500,1014,12
3485,167,1.0,-1,2500.0,-1,0,0,2500,812,14
3486,149,1.0,-1,2500.0,-1,0,0,2500,889,14
3487,158,1.0,-1,2500.0,-1,0,0,2500,835,14
3488,165,1.0,-1,2500.0,-1,0,0,2500,784,12
3489,159,1.0,-1,2500.0,-1,0,0,2500,900,13
3490,154,1.0,-1,2500.0,-1,0,0,2500,895,15
3491,146,1.0,-1,2500.0,-1,0,0,2500,907,20
3492,155,1.0,-1,2500.0,-1,0,0,2500,912,10
3493,158,1.0,-1,2500.0,-1,0,0,2500,886,13
3494,148,1.0,-1,2500.0,-1,0,0,2500,929,13
3495,151,1.0,-1,2500.0,-1,0,0,2500,941,13
3496,160,1.0,-1,2500.0,-1,0,0,2500,897,7
3497,145,1.0,-1,2500.0,-1,0,0,2500,865,25
3498,149,1.0,-1,2500.0,-1,0,0,2500,936,18
3499,153,1.0,-1,2500.0,-1,0,0,2500,869,14
3500,142,1.0,0.54162,2500.0,1354.05,0,0,2500,884,27
3501,160,1.0,-1,2500.0,-1,0,0,2500,877,13
3502,150,1.0,-1,2500.0,-1,0,0,2500,895,13
3503,161,1.0,-1,2500.0,-1,0,0,2500,819,10
3504,155,1.0,-1,2500.0,-1,0,0,2500,820,16
3505,147,1.0,-1,2500.0,-1,0,0,2500,898,24
3506,152,1.0,-1,2500.0,-1,0,0,2500,873,16
3507,155,1.0,-1,2500.0,-1,0,0,2500,893,12
3508,153,1.0,-1,2500.0,-1,0,0,2500,850,16
3509,153,1.0,-1,2500.0,-1,0,0,2500,880,16
3510,149,1.0,-1,2500.0,-1,0,0,2500,919,17
3511,159,1.0,-1,2500.0,-1,0,0,2500,877,11
3512,148,1.0,-1,2500.0,-1,0,0,2500,1014,8
3513,152,1.0,-1,2500.0,-1,0,0,2500,934,10
3514,152,1.0,-1,2500.0,-1,0,0,2500,978,9
3515,150,1.0,-1,2500.0,-1,0,0,2500,913,18
3516,144,1.0,-1,2500.0,-1,0,0,2500,911,20
3517,154,1.0,-1,2500.0,-1,0,0,2500,873,17
3518,151,1.0,-1,2500.0,-1,0,0,2500,889,17
3519,156,1.0,-1,2500.0,-1,0,0,2500,861,17
3520,147,1.0,-1,2500.0,-1,0,0,2500,983,16
3521,147,1.0,-1,2500.0,-1,0,0,2500,868,23
3522,141,1.0,-1,2500.0,-1,0,0,2500,989,16
3523,157,1.0,-1,2500.0,-1,0,0,2500,833,19
3524,157,1.0,-1,2500.0,-1,0,0,2500,863,12
3525,155,1.0,-1,2500.0,-1,0,0,2500,906,12
3526,150,1.0,-1,2500.0,-1,0,0,2500,910,12
3527,156,1.0,-1,2500.0,-1,0,0,2500,798,15
3528,154,1.0,-1,2500.0,-1,0,0,2500,871,13
3529,151,1.0,-1,2500.0,-1,0,0,2500,814,19
3530,163,1.0,-1,2500.0,-1,0,0,2500,873,11
3531,152,1.0,-1,2500.0,-1,0,0,2500,864,19
3532,152,1.0,-1,2500.0,-1,0,0,2500,893,14
3533,155,1.0,-1,2500.0,-1,0,0,2500,874,19
3534,151,1.0,-1,2500.0,-1,0,0,2500,867,21
3535,154,1.0,-1,2500.0,-1,0,0,2500,833,17
3536,154,1.0,-1,2500.0,-1,0,0,2500,865,19
3537,161,1.0,-1,2500.0,-1,0,0,2500,829,11
3538,164,1.0,-1,2500.0,-1,0,0,2500,796,15
3539,155,1.0,-1,2500.0,-1,0,0,2500,864,14
3540,146,1.0,-1,2500.0,-1,0,0,2500,995,15
