generation,single-policy_found_failures,single-policy_mean_tcp_score,single-policy_mean_failure_rate,single-policy_qd_tcp_score,single-policy_qd_failure_rate,single-policy_added_to_archive,single-policy_replaced_elite,single-policy_num_valid_test_cases,single-policy_num_sim_steps,single-policy_not_confirmed_solvable,multi-policy_found_failures,multi-policy_mean_tcp_score,multi-policy_mean_failure_rate,multi-policy_qd_tcp_score,multi-policy_qd_failure_rate,multi-policy_added_to_archive,multi-policy_replaced_elite,multi-policy_num_valid_test_cases,multi-policy_num_sim_steps,multi-policy_not_confirmed_solvable
216,121,1.0,-1,2169.0,-1,2,3,2169,1149,63,137,0.9102356,-1,2009.8002,-1,2,7,2208,17802,63
217,118,1.0,-1,2170.0,-1,1,1,2170,1208,63,137,0.9102565,-1,2011.6669,-1,1,4,2210,17662,63
218,138,1.0,-1,2173.0,-1,0,3,2173,1164,50,150,0.9105788,-1,2014.2002,-1,0,6,2212,17964,50
219,126,1.0,-1,2174.0,-1,2,1,2174,1183,63,137,0.9109404,-1,2015.0001,-1,2,7,2212,17984,63
220,124,1.0,-1,2174.0,-1,1,0,2174,1206,60,140,0.9109505,-1,2015.9335,-1,1,4,2213,17905,60
221,132,1.0,-1,2177.0,-1,0,3,2177,1121,58,142,0.91116136,-1,2019.1335,-1,0,8,2216,17961,58
222,118,1.0,-1,2179.0,-1,0,2,2179,1181,65,135,0.91115123,-1,2020.9333,-1,0,3,2218,17951,65
223,133,1.0,-1,2179.0,-1,2,0,2179,1152,57,143,0.9112414,-1,2021.1334,-1,2,2,2218,17994,57
224,122,1.0,-1,2180.0,-1,0,1,2180,1215,56,144,0.91106117,-1,2023.4668,-1,0,7,2221,17932,56
225,128,1.0,-1,2186.0,-1,3,4,2186,1184,53,147,0.91119105,-1,2027.4001,-1,3,7,2225,17915,53
226,114,1.0,-1,2186.0,-1,0,0,2186,1264,61,139,0.91128093,-1,2027.6001,-1,0,2,2225,18096,61
227,118,1.0,-1,2186.0,-1,1,0,2186,1214,59,141,0.911231,-1,2028.4001,-1,1,3,2226,18278,59
228,128,1.0,-1,2187.0,-1,0,1,2187,1132,57,143,0.91154027,-1,2030.0001,-1,0,5,2227,17919,57
229,124,1.0,-1,2189.0,-1,0,2,2189,1176,59,141,0.91161966,-1,2032.0002,-1,0,6,2229,18084,59
230,138,1.0,-1,2194.0,-1,1,4,2194,1170,49,151,0.91174805,-1,2035.9335,-1,1,6,2233,18120,49
231,125,1.0,-1,2196.0,-1,1,2,2196,1131,63,137,0.9117972,-1,2037.8668,-1,1,4,2235,18096,63
232,120,1.0,-1,2199.0,-1,3,1,2199,1187,60,140,0.9117665,-1,2040.5334,-1,3,2,2238,17865,60
233,129,1.0,-1,2200.0,-1,0,1,2200,1192,56,144,0.91201437,-1,2042.0001,-1,0,3,2239,18125,56
234,120,1.0,-1,2202.0,-1,1,1,2202,1178,67,133,0.9121524,-1,2044.1335,-1,1,3,2241,17773,67
235,129,1.0,-1,2203.0,-1,0,1,2203,1106,64,136,0.9122214,-1,2045.2003,-1,0,4,2242,17593,64
236,139,1.0,-1,2205.0,-1,2,1,2205,1153,48,152,0.91249824,-1,2046.7335,-1,2,2,2243,17998,48
237,124,1.0,-1,2206.0,-1,1,0,2206,1225,61,139,0.91245735,-1,2048.4668,-1,1,4,2245,18084,61
238,123,1.0,-1,2208.0,-1,2,2,2208,1174,65,135,0.91287315,-1,2049.4001,-1,2,7,2245,17682,65
239,121,1.0,-1,2210.0,-1,2,2,2210,1163,66,134,0.91350555,-1,2051.7334,-1,2,6,2246,18030,66
240,128,1.0,-1,2212.0,-1,1,2,2212,1205,52,148,0.9138407,-1,2053.4001,-1,1,9,2247,17813,52
241,124,1.0,-1,2215.0,-1,3,1,2215,1215,55,145,0.913926,-1,2056.3335,-1,3,3,2250,18209,55
242,134,1.0,-1,2216.0,-1,2,1,2216,1162,54,146,0.91399384,-1,2057.4001,-1,2,3,2251,18203,54
243,132,1.0,-1,2217.0,-1,1,1,2217,1165,57,143,0.9139223,-1,2059.067,-1,1,3,2253,18011,57
244,122,1.0,-1,2220.0,-1,2,2,2220,1176,60,140,0.91411686,-1,2061.3335,-1,2,5,2255,17766,60
245,124,1.0,-1,2220.0,-1,2,0,2220,1200,63,137,0.9142351,-1,2061.6,-1,2,3,2255,17934,63
246,127,1.0,-1,2221.0,-1,1,1,2221,1175,61,139,0.9141929,-1,2063.3335,-1,1,3,2257,18002,61
247,134,1.0,-1,2222.0,-1,2,1,2222,1168,53,147,0.9140919,-1,2064.9336,-1,2,2,2259,18045,53
248,133,1.0,-1,2223.0,-1,1,0,2223,1173,53,147,0.91421837,-1,2066.1335,-1,1,3,2260,18093,53
249,128,1.0,-1,2223.0,-1,0,0,2223,1184,55,145,0.91432375,-1,2068.2002,-1,0,4,2262,17886,55
250,131,1.0,-1,2224.0,-1,1,1,2224,1175,53,147,0.9143405,-1,2070.067,-1,1,5,2264,18022,53
251,125,1.0,-1,2224.0,-1,0,0,2224,1200,57,143,0.9143994,-1,2070.2002,-1,0,2,2264,18164,57
252,126,1.0,-1,2229.0,-1,2,4,2229,1207,58,142,0.91432357,-1,2074.6,-1,2,7,2269,18040,58
253,121,1.0,-1,2231.0,-1,0,2,2231,1167,66,134,0.9143403,-1,2076.4668,-1,0,4,2271,17694,66
254,131,1.0,-1,2232.0,-1,0,1,2232,1183,52,148,0.914399,-1,2076.6,-1,0,2,2271,17720,52
255,126,1.0,-1,2234.0,-1,0,2,2234,1195,59,141,0.9143277,-1,2078.2668,-1,0,4,2273,18006,59
256,123,1.0,-1,2236.0,-1,1,2,2236,1135,68,132,0.9145705,-1,2079.7334,-1,1,7,2274,17799,68
257,135,1.0,-1,2238.0,-1,1,2,2238,1155,51,149,0.9145789,-1,2080.667,-1,1,5,2275,17940,51
258,113,1.0,-1,2239.0,-1,1,1,2239,1170,70,130,0.9146456,-1,2081.7334,-1,1,3,2276,17679,70
259,123,1.0,-1,2240.0,-1,1,1,2240,1169,64,136,0.9146831,-1,2082.7334,-1,1,3,2277,17569,64
260,133,1.0,-1,2241.0,-1,0,1,2241,1212,52,148,0.9147206,-1,2083.7334,-1,0,3,2278,18324,52
261,121,1.0,-1,2242.0,-1,1,1,2242,1165,66,134,0.9147872,-1,2084.8,-1,1,3,2279,18134,66
262,124,1.0,-1,2245.0,-1,2,1,2245,1196,64,136,0.915125,-1,2087.4001,-1,2,6,2281,17777,64
263,137,1.0,-1,2246.0,-1,1,0,2246,1135,54,146,0.915133,-1,2088.3335,-1,1,3,2282,18188,54
264,123,1.0,-1,2246.0,-1,1,0,2246,1171,61,139,0.9151622,-1,2088.4001,-1,1,1,2282,18184,61
265,123,1.0,-1,2247.0,-1,1,1,2247,1168,62,138,0.91522855,-1,2089.4668,-1,1,2,2283,17571,62
266,129,1.0,-1,2250.0,-1,2,3,2250,1178,56,144,0.91550696,-1,2091.9333,-1,2,5,2285,17755,56
267,117,1.0,-1,2252.0,-1,1,1,2252,1224,64,136,0.91554403,-1,2092.9336,-1,1,2,2286,18112,64
268,140,1.0,-1,2254.0,-1,1,1,2254,1157,50,150,0.9155013,-1,2094.667,-1,1,1,2288,18227,50
269,124,1.0,-1,2255.0,-1,0,1,2255,1141,63,137,0.9154799,-1,2095.5334,-1,0,3,2289,17647,63
270,120,1.0,-1,2255.0,-1,2,0,2255,1185,68,132,0.9155673,-1,2095.7334,-1,2,2,2289,17803,68
271,111,0.99999994,-1,2256.0,-1,0,1,2256,1187,73,127,0.91554594,-1,2096.6,-1,0,2,2290,17861,73
272,122,1.0,-1,2257.0,-1,1,1,2257,1178,70,130,0.91564095,-1,2097.7334,-1,1,4,2291,17635,70
273,125,1.0,-1,2258.0,-1,1,1,2258,1149,66,134,0.9156991,-1,2097.8667,-1,1,1,2291,17909,66
274,125,1.0,-1,2258.0,-1,1,0,2258,1159,61,139,0.9157282,-1,2097.9333,-1,1,1,2291,17794,61
275,125,1.0,-1,2258.0,-1,1,0,2258,1229,58,142,0.9157573,-1,2098.0,-1,1,1,2291,18257,58
276,121,1.0,-1,2259.0,-1,1,1,2259,1182,63,137,0.91587365,-1,2098.2666,-1,1,3,2291,17958,63
277,136,1.0,-1,2260.0,-1,1,1,2260,1162,50,150,0.91593957,-1,2099.3335,-1,1,3,2292,17836,50
278,134,1.0,-1,2261.0,-1,0,1,2261,1192,48,152,0.9162886,-1,2100.1335,-1,0,4,2292,18295,48
279,124,1.0,-1,2261.0,-1,1,0,2261,1140,66,134,0.9163468,-1,2100.2668,-1,1,2,2292,17694,66
280,131,1.0,-1,2265.0,-1,0,4,2265,1141,57,143,0.9163764,-1,2104.0002,-1,0,7,2296,18060,57
281,121,1.0,-1,2265.0,-1,0,0,2265,1225,60,140,0.9163764,-1,2104.0002,-1,0,0,2296,18068,60
282,122,1.0,-1,2265.0,-1,0,0,2265,1125,62,138,0.91661596,-1,2105.4668,-1,0,4,2297,17747,62
283,124,1.0,-1,2266.0,-1,0,1,2266,1136,60,140,0.91647816,-1,2106.067,-1,0,2,2298,18012,60
284,111,1.0,-1,2267.0,-1,1,1,2267,1146,75,125,0.9167392,-1,2106.6667,-1,1,5,2298,17722,75
285,129,1.0,-1,2267.0,-1,0,0,2267,1201,55,145,0.9167682,-1,2106.7334,-1,0,1,2298,18078,55
286,127,1.0,-1,2271.0,-1,0,4,2271,1187,58,142,0.9172105,-1,2108.667,-1,0,8,2299,18093,58
287,124,1.0,-1,2271.0,-1,1,0,2271,1098,68,132,0.9174135,-1,2109.1335,-1,1,5,2299,17291,68
288,117,1.0,-1,2272.0,-1,1,1,2272,1202,58,142,0.9175363,-1,2110.3335,-1,1,4,2300,17712,58
289,124,1.0,-1,2272.0,-1,0,0,2272,1184,61,139,0.91765225,-1,2110.6,-1,0,4,2300,18008,61
290,139,1.0,-1,2273.0,-1,0,1,2273,1147,48,152,0.9177393,-1,2110.8003,-1,0,3,2300,17873,48
291,118,1.0,-1,2275.0,-1,0,2,2275,1183,66,134,0.9177817,-1,2112.7334,-1,0,5,2302,17849,66
292,126,1.0,-1,2275.0,-1,0,0,2275,1135,63,137,0.9177817,-1,2112.7334,-1,0,0,2302,17805,63
293,129,1.0,-1,2276.0,-1,1,0,2276,1211,53,147,0.9177885,-1,2113.667,-1,1,2,2303,18197,53
294,129,1.0,-1,2277.0,-1,1,0,2277,1175,54,146,0.9177952,-1,2114.6,-1,1,0,2304,17847,54
295,121,1.0,-1,2278.0,-1,1,1,2278,1161,64,136,0.917773,-1,2115.4668,-1,1,4,2305,17586,64
296,125,1.0,-1,2278.0,-1,0,0,2278,1206,54,146,0.91780204,-1,2115.5337,-1,0,1,2305,18247,54
297,120,1.0,-1,2278.0,-1,0,0,2278,1161,66,134,0.9178887,-1,2115.7334,-1,0,2,2305,17844,66
298,128,1.0,-1,2280.0,-1,1,1,2280,1219,54,146,0.91793776,-1,2118.6003,-1,1,4,2308,17892,54
299,124,1.0,-1,2280.0,-1,0,0,2280,1165,63,137,0.91793776,-1,2118.6003,-1,0,0,2308,18036,63
300,127,1.0,0.8697063,2281.0,1983.8,0,1,2281,1156,63,137,0.9181465,0.92327845,2120.0002,2131.8499,0,4,2309,18096,63
301,119,1.0,-1,2283.0,-1,1,2,2283,1188,63,137,0.9181373,-1,2122.7334,-1,1,3,2312,17804,63
302,123,1.0,-1,2283.0,-1,0,0,2283,1222,58,142,0.91819495,-1,2122.8667,-1,0,1,2312,18402,58
303,125,1.0,-1,2283.0,-1,0,0,2283,1195,60,140,0.91825265,-1,2123.0,-1,0,2,2312,18289,60
304,125,1.0,-1,2283.0,-1,0,0,2283,1161,62,138,0.91825265,-1,2123.0,-1,0,0,2312,17879,62
305,116,1.0,-1,2283.0,-1,0,0,2283,1195,61,139,0.9183103,-1,2123.1333,-1,0,2,2312,18022,61
306,115,1.0,-1,2284.0,-1,0,1,2284,1193,66,134,0.9184545,-1,2123.4668,-1,0,2,2312,17699,66
307,127,1.0,-1,2285.0,-1,0,1,2285,1149,62,138,0.9184609,-1,2124.4001,-1,0,2,2313,17505,62
308,115,1.0,-1,2287.0,-1,1,2,2287,1147,74,126,0.9185314,-1,2126.4001,-1,1,5,2315,17625,74
309,117,1.0,-1,2288.0,-1,2,0,2288,1236,66,134,0.9186017,-1,2128.4001,-1,2,5,2317,17899,66
310,122,1.0,-1,2291.0,-1,0,3,2291,1219,56,144,0.91853446,-1,2131.0,-1,0,5,2320,18170,56
311,109,1.0,-1,2292.0,-1,0,1,2292,1234,69,131,0.9186494,-1,2131.2666,-1,0,3,2320,18103,69
312,130,1.0,-1,2294.0,-1,0,2,2294,1161,62,138,0.91890806,-1,2131.8667,-1,0,4,2320,17968,62
313,117,1.0,-1,2294.0,-1,0,0,2294,1169,68,132,0.9193392,-1,2132.867,-1,0,5,2320,17748,68
314,116,1.0,-1,2295.0,-1,0,1,2295,1224,65,135,0.91942537,-1,2133.067,-1,0,2,2320,17597,65
315,120,1.0,-1,2296.0,-1,1,1,2296,1189,61,139,0.9196324,-1,2134.4668,-1,1,4,2321,17956,61
316,119,1.0,-1,2296.0,-1,0,0,2296,1208,60,140,0.9196324,-1,2134.4668,-1,0,0,2321,18054,60
317,133,1.0,-1,2297.0,-1,0,1,2297,1156,57,143,0.91963834,-1,2135.4001,-1,0,2,2322,17615,57
318,123,1.0,-1,2299.0,-1,0,2,2299,1165,61,139,0.91983926,-1,2135.8667,-1,0,5,2322,17882,61
319,128,1.0,-1,2301.0,-1,0,2,2301,1141,62,138,0.91995996,-1,2137.067,-1,0,3,2323,17664,62
320,129,1.0,-1,2303.0,-1,1,2,2303,1175,58,142,0.92008036,-1,2138.2668,-1,1,3,2324,18148,58
321,125,1.0,-1,2305.0,-1,0,2,2305,1159,63,137,0.9202868,-1,2139.6667,-1,0,4,2325,17837,63
322,126,1.0,-1,2305.0,-1,0,0,2305,1167,59,141,0.9203441,-1,2139.8,-1,0,1,2325,18061,59
323,121,1.0,-1,2306.0,-1,0,1,2306,1195,67,133,0.9204358,-1,2140.9336,-1,0,3,2326,17900,67
324,126,1.0,-1,2309.0,-1,2,1,2309,1149,61,139,0.92048097,-1,2143.8,-1,2,4,2329,17661,61
325,128,1.0,-1,2309.0,-1,1,0,2309,1152,58,142,0.92048097,-1,2143.8,-1,1,0,2329,17635,58
326,110,1.0,-1,2310.0,-1,2,0,2310,1154,77,123,0.92048645,-1,2144.7334,-1,2,2,2330,17653,77
327,125,1.0,-1,2311.0,-1,0,1,2311,1208,59,141,0.9206868,-1,2145.2002,-1,0,2,2330,17838,59
328,128,1.0,-1,2313.0,-1,0,2,2313,1152,56,144,0.92055464,-1,2146.7334,-1,0,4,2332,17622,56
329,111,1.0,-1,2313.0,-1,1,0,2313,1171,72,128,0.92058337,-1,2146.8003,-1,1,1,2332,17815,72
330,126,1.0,-1,2313.0,-1,0,0,2313,1140,61,139,0.9206118,-1,2146.8667,-1,0,1,2332,17764,61
331,119,1.0,-1,2316.0,-1,0,3,2316,1218,62,138,0.92065126,-1,2148.8,-1,0,3,2334,18114,62
332,121,1.0,-1,2317.0,-1,0,1,2317,1168,64,136,0.9207369,-1,2149.0,-1,0,3,2334,17831,64
333,126,1.0,-1,2318.0,-1,1,1,2318,1206,61,139,0.9207424,-1,2149.9336,-1,1,2,2335,17922,61
334,126,1.0,-1,2319.0,-1,1,0,2319,1169,58,142,0.92077637,-1,2150.9336,-1,1,1,2336,17870,58
335,127,1.0,-1,2319.0,-1,0,0,2319,1134,62,138,0.9208334,-1,2151.067,-1,0,2,2336,17838,62
336,119,1.0,-1,2319.0,-1,0,0,2319,1165,61,139,0.92094755,-1,2151.3335,-1,0,3,2336,17779,61
337,121,1.0,-1,2319.0,-1,0,0,2319,1167,67,133,0.92103314,-1,2151.5334,-1,0,3,2336,17748,67
338,131,1.0,-1,2321.0,-1,1,2,2321,1183,55,145,0.92106706,-1,2152.5337,-1,1,2,2337,18061,55
339,131,1.0,-1,2322.0,-1,0,1,2322,1131,59,141,0.92110074,-1,2153.5334,-1,0,3,2338,17615,59
340,132,1.0,-1,2322.0,-1,0,0,2322,1172,54,146,0.92118627,-1,2153.7334,-1,0,1,2338,17768,54
341,120,1.0,-1,2323.0,-1,0,1,2323,1212,59,141,0.92127186,-1,2153.9336,-1,0,3,2338,18322,59
342,121,1.0,-1,2325.0,-1,0,2,2325,1220,54,146,0.92130554,-1,2154.9336,-1,0,3,2339,18051,54
343,117,1.0,-1,2325.0,-1,0,0,2325,1187,68,132,0.921391,-1,2155.1335,-1,0,3,2339,17652,68
344,123,1.0,-1,2326.0,-1,0,1,2326,1202,60,140,0.92133915,-1,2155.9336,-1,0,1,2340,17929,60
345,128,1.0,-1,2326.0,-1,0,0,2326,1136,63,137,0.92133915,-1,2155.9336,-1,0,0,2340,17645,63
346,135,1.0,-1,2327.0,-1,0,1,2327,1172,55,145,0.92142963,-1,2157.067,-1,0,2,2341,17628,55
347,126,1.0,-1,2330.0,-1,1,2,2330,1150,61,139,0.92150176,-1,2160.0002,-1,1,4,2344,17274,61
348,126,1.0,-1,2331.0,-1,0,1,2331,1162,59,141,0.92153513,-1,2161.0,-1,0,2,2345,17669,59
349,119,1.0,-1,2332.0,-1,1,0,2332,1150,67,133,0.9215972,-1,2162.067,-1,1,3,2346,17944,67
350,117,1.0,-1,2333.0,-1,0,1,2333,1144,72,128,0.9217441,-1,2163.3335,-1,0,4,2347,17721,72
351,120,1.0,-1,2333.0,-1,1,0,2333,1182,65,135,0.9218009,-1,2163.4668,-1,1,1,2347,17917,65
352,119,1.0,-1,2333.0,-1,0,0,2333,1109,71,129,0.9218009,-1,2163.4668,-1,0,0,2347,17429,71
353,128,1.0,-1,2334.0,-1,1,0,2334,1150,57,143,0.92191947,-1,2164.667,-1,1,4,2348,17918,57
354,130,1.0,-1,2334.0,-1,0,0,2334,1123,61,139,0.92214656,-1,2165.2002,-1,0,5,2348,17725,61
355,127,1.0,-1,2335.0,-1,0,1,2335,1197,61,139,0.92215127,-1,2166.1333,-1,0,2,2349,18087,61
356,117,1.0,-1,2335.0,-1,0,0,2335,1171,71,129,0.92215127,-1,2166.1333,-1,0,0,2349,17972,71
357,122,1.0,-1,2335.0,-1,1,0,2335,1144,66,134,0.92215127,-1,2166.1333,-1,1,0,2349,17510,66
358,129,1.0,-1,2335.0,-1,0,0,2335,1194,59,141,0.92220813,-1,2166.2668,-1,0,1,2349,17902,59
359,119,1.0,-1,2336.0,-1,0,1,2336,1181,64,136,0.92221284,-1,2167.2002,-1,0,1,2350,17812,64
360,119,1.0,-1,2336.0,-1,0,0,2336,1142,72,128,0.92221284,-1,2167.2002,-1,0,0,2350,17670,72
361,124,1.0,-1,2337.0,-1,0,1,2337,1155,61,139,0.922331,-1,2168.4001,-1,0,3,2351,17688,61
362,108,1.0,-1,2337.0,-1,0,0,2337,1155,75,125,0.92244446,-1,2168.667,-1,0,2,2351,17774,75
363,129,1.0,-1,2337.0,-1,0,0,2337,1204,49,151,0.92244446,-1,2168.667,-1,0,0,2351,17988,49
364,106,1.0,-1,2338.0,-1,1,0,2338,1179,82,118,0.9225058,-1,2169.7336,-1,1,2,2352,17637,82
365,118,1.0,-1,2339.0,-1,1,1,2339,1173,63,137,0.92251045,-1,2170.667,-1,1,1,2353,17969,63
366,122,1.0,-1,2340.0,-1,0,1,2340,1157,64,136,0.92254317,-1,2171.6667,-1,0,2,2354,17551,64
367,118,0.99999994,-1,2341.0,-1,1,1,2341,1178,68,132,0.9226044,-1,2172.7334,-1,1,3,2355,17643,68
368,122,0.99999994,-1,2341.0,-1,0,0,2341,1156,64,136,0.9226044,-1,2172.7334,-1,0,0,2355,17707,64
369,130,0.99999994,-1,2341.0,-1,0,0,2341,1176,53,147,0.9226091,-1,2173.667,-1,0,3,2356,17929,53
370,121,1.0,-1,2343.0,-1,0,2,2343,1218,65,135,0.92272663,-1,2174.8667,-1,0,3,2357,18164,65
371,118,1.0,-1,2343.0,-1,2,0,2343,1157,67,132,0.922755,-1,2174.9336,-1,2,1,2357,17706,67
372,126,0.99999994,-1,2344.0,-1,0,1,2344,1159,58,142,0.92278767,-1,2175.9333,-1,0,3,2358,17512,58
373,124,0.99999994,-1,2344.0,-1,0,0,2344,1185,65,135,0.9228159,-1,2176.0,-1,0,1,2358,18218,65
374,132,0.99999994,-1,2345.0,-1,0,1,2345,1163,56,144,0.9227402,-1,2177.667,-1,0,2,2360,18102,56
375,127,0.99999994,-1,2347.0,-1,1,2,2347,1146,61,139,0.9228576,-1,2178.8667,-1,1,3,2361,17562,61
376,128,0.99999994,-1,2347.0,-1,0,0,2347,1152,57,143,0.9228576,-1,2178.8667,-1,0,0,2361,17866,57
377,134,0.99999994,-1,2347.0,-1,0,0,2347,1087,60,140,0.9228576,-1,2178.8667,-1,0,0,2361,17863,60
378,125,1.0,-1,2348.0,-1,1,0,2348,1183,59,141,0.92277735,-1,2179.6,-1,1,1,2362,17923,59
379,130,1.0,-1,2348.0,-1,0,0,2348,1150,57,143,0.92280555,-1,2179.6667,-1,0,1,2362,18058,57
380,123,1.0,-1,2349.0,-1,0,1,2349,1151,67,133,0.9228665,-1,2180.7336,-1,0,4,2363,17505,67
381,123,1.0,-1,2349.0,-1,0,0,2349,1163,64,136,0.9228665,-1,2180.7336,-1,0,0,2363,17851,64
382,130,1.0,-1,2349.0,-1,1,0,2349,1157,56,144,0.9228665,-1,2180.7336,-1,1,0,2363,17879,56
383,125,1.0,-1,2350.0,-1,0,1,2350,1152,60,140,0.9227017,-1,2181.2668,-1,0,2,2364,17730,60
384,125,1.0,-1,2350.0,-1,0,0,2350,1184,59,141,0.9227017,-1,2181.2668,-1,0,0,2364,17866,59
385,136,1.0,-1,2350.0,-1,0,0,2350,1147,51,149,0.92250884,-1,2181.7334,-1,0,2,2365,17966,51
386,123,1.0,-1,2350.0,-1,0,0,2350,1176,65,135,0.92250884,-1,2181.7334,-1,0,0,2365,17853,65
387,114,1.0,-1,2351.0,-1,1,1,2351,1217,68,132,0.92279077,-1,2182.4001,-1,1,3,2365,17703,68
388,114,1.0,-1,2351.0,-1,0,0,2351,1170,69,131,0.92287534,-1,2182.6,-1,0,3,2365,17818,69
389,131,1.0,-1,2351.0,-1,0,0,2351,1170,56,144,0.92287534,-1,2182.6,-1,0,0,2365,17842,56
390,114,1.0,-1,2351.0,-1,0,0,2351,1162,71,129,0.9229317,-1,2182.7334,-1,0,2,2365,17920,71
391,131,1.0,-1,2352.0,-1,0,1,2352,1197,52,148,0.9229317,-1,2182.7334,-1,0,0,2365,18059,52
392,123,1.0,-1,2352.0,-1,0,0,2352,1125,67,133,0.9231009,-1,2183.1335,-1,0,1,2365,17469,67
393,127,1.0,-1,2352.0,-1,0,0,2352,1160,63,137,0.9232136,-1,2183.4001,-1,0,2,2365,17837,63
394,119,1.0,-1,2352.0,-1,0,0,2352,1160,67,133,0.9232418,-1,2183.4668,-1,0,1,2365,17671,67
395,126,1.0,-1,2352.0,-1,0,0,2352,1208,58,142,0.92327,-1,2183.5334,-1,0,1,2365,17955,58
396,131,1.0,-1,2353.0,-1,0,1,2353,1144,57,143,0.9235237,-1,2184.1335,-1,0,5,2365,17946,57
397,123,1.0,-1,2353.0,-1,0,0,2353,1143,62,138,0.9235519,-1,2184.2002,-1,0,1,2365,17418,62
398,119,0.99999994,-1,2354.0,-1,0,1,2354,1150,69,131,0.923556,-1,2185.1335,-1,0,1,2366,17500,69
399,142,0.99999994,-1,2354.0,-1,0,0,2354,1181,47,153,0.923556,-1,2185.1335,-1,0,0,2366,17987,47
400,134,0.99999994,0.87128294,2354.0,2051.0,1,0,2354,1129,56,144,0.92389417,0.92850804,2185.9336,2196.85,1,3,2366,17565,56
401,129,1.0,-1,2356.0,-1,1,1,2356,1188,55,145,0.9240711,-1,2188.2002,-1,1,6,2368,18071,55
402,113,1.0,-1,2358.0,-1,0,2,2358,1176,71,129,0.92391,-1,2189.6667,-1,0,2,2370,17768,71
403,122,1.0,-1,2358.0,-1,0,0,2358,1180,63,137,0.92393816,-1,2189.7334,-1,0,1,2370,17802,63
404,131,1.0,-1,2359.0,-1,0,1,2359,1129,62,138,0.9239422,-1,2190.667,-1,0,1,2371,17755,62
405,125,1.0,-1,2359.0,-1,1,0,2359,1136,66,134,0.9239702,-1,2190.7334,-1,1,1,2371,17578,66
406,138,1.0,-1,2359.0,-1,0,0,2359,1170,51,149,0.9239984,-1,2190.8003,-1,0,1,2371,17999,51
407,116,1.0,-1,2359.0,-1,0,0,2359,1190,72,128,0.9239984,-1,2190.8003,-1,0,0,2371,17788,72
408,118,1.0,-1,2361.0,-1,0,2,2361,1197,65,135,0.924171,-1,2192.1335,-1,0,3,2372,17932,65
409,126,1.0,-1,2363.0,-1,0,2,2363,1215,59,141,0.92401016,-1,2193.6,-1,0,3,2374,18226,59
410,124,1.0,-1,2363.0,-1,0,0,2363,1189,62,138,0.9241506,-1,2193.9336,-1,0,2,2374,17889,62
411,111,1.0,-1,2364.0,-1,1,1,2364,1152,76,124,0.92432284,-1,2195.2668,-1,1,4,2375,17732,76
412,121,1.0,-1,2364.0,-1,0,0,2364,1102,73,127,0.92432284,-1,2195.2668,-1,0,0,2375,17597,73
413,119,1.0,-1,2364.0,-1,0,0,2364,1134,70,130,0.92432284,-1,2195.2668,-1,0,0,2375,17602,70
414,124,1.0,-1,2366.0,-1,1,1,2366,1156,63,137,0.9247756,-1,2197.2668,-1,1,2,2376,17970,63
415,125,1.0,-1,2367.0,-1,0,1,2367,1206,60,140,0.92477924,-1,2198.2002,-1,0,1,2377,18009,60
416,122,1.0,-1,2367.0,-1,0,0,2367,1179,57,143,0.9248073,-1,2198.2668,-1,0,1,2377,17468,57
417,122,1.0,-1,2367.0,-1,0,0,2367,1172,63,137,0.92486334,-1,2198.4001,-1,0,2,2377,17678,63
418,121,1.0,-1,2368.0,-1,0,1,2368,1184,63,137,0.92475826,-1,2200.0,-1,0,2,2379,17823,63
419,110,1.0,-1,2369.0,-1,0,1,2369,1251,67,133,0.92473394,-1,2200.8667,-1,0,1,2380,18010,67
420,123,1.0,-1,2370.0,-1,0,1,2370,1139,63,137,0.9247095,-1,2201.7334,-1,0,1,2381,17683,63
421,117,1.0,-1,2370.0,-1,0,0,2370,1176,66,134,0.92476547,-1,2201.8667,-1,0,2,2381,17656,66
422,119,1.0,-1,2370.0,-1,0,0,2370,1177,64,136,0.92493355,-1,2202.2668,-1,0,1,2381,17699,64
423,130,1.0,-1,2370.0,-1,1,0,2370,1170,61,139,0.9249895,-1,2202.4001,-1,1,2,2381,17713,61
424,116,1.0,-1,2371.0,-1,0,1,2371,1150,71,129,0.92502105,-1,2203.4001,-1,0,2,2382,17672,71
425,131,1.0,-1,2371.0,-1,0,0,2371,1150,54,146,0.925049,-1,2203.4668,-1,0,1,2382,17666,54
426,133,1.0,-1,2371.0,-1,0,0,2371,1144,55,145,0.92516094,-1,2203.7334,-1,0,2,2382,17823,55
427,122,1.0,-1,2371.0,-1,0,0,2371,1160,66,134,0.9253569,-1,2204.2002,-1,0,1,2382,17626,66
428,123,0.99999994,-1,2373.0,-1,0,2,2373,1150,67,133,0.9253077,-1,2205.9336,-1,0,2,2384,17845,67
429,141,1.0,-1,2374.0,-1,0,1,2374,1199,46,154,0.9253077,-1,2205.9336,-1,0,0,2384,18312,46
430,118,1.0,-1,2374.0,-1,0,0,2374,1185,69,131,0.9253077,-1,2205.9336,-1,0,0,2384,17844,69
431,116,1.0,-1,2375.0,-1,0,1,2375,1184,64,136,0.92531097,-1,2206.8667,-1,0,2,2385,17931,64
432,128,1.0,-1,2375.0,-1,0,0,2375,1193,52,148,0.9254508,-1,2207.2002,-1,0,1,2385,18007,52
