generation,1_found_failures,1_mean_tcp_score,1_mean_failure_rate,1_qd_tcp_score,1_qd_failure_rate,1_added_to_archive,1_replaced_elite,1_num_valid_test_cases,1_num_sim_steps,1_not_confirmed_solvable
2725,143,1.0,-1,2499.0,-1,0,0,2499,1155,48
2726,133,1.0,-1,2499.0,-1,0,0,2499,1121,54
2727,132,1.0,-1,2499.0,-1,0,0,2499,1132,54
2728,134,1.0,-1,2499.0,-1,0,0,2499,1169,56
2729,143,1.0,-1,2499.0,-1,0,0,2499,1111,45
2730,144,1.0,-1,2499.0,-1,0,0,2499,1113,47
2731,146,1.0,-1,2499.0,-1,0,0,2499,1132,43
2732,146,1.0,-1,2499.0,-1,0,0,2499,1193,38
2733,149,1.0,-1,2499.0,-1,0,0,2499,1119,44
2734,143,1.0,-1,2499.0,-1,0,0,2499,1130,45
2735,139,1.0,-1,2499.0,-1,0,0,2499,1148,46
2736,139,1.0,-1,2499.0,-1,0,0,2499,1137,52
2737,143,1.0,-1,2499.0,-1,0,0,2499,1144,45
2738,140,1.0,-1,2499.0,-1,0,0,2499,1136,54
2739,148,1.0,-1,2499.0,-1,0,0,2499,1108,43
2740,133,1.0,-1,2499.0,-1,0,0,2499,1154,56
2741,141,1.0,-1,2499.0,-1,0,0,2499,1212,41
2742,136,1.0,-1,2499.0,-1,0,0,2499,1167,53
2743,147,1.0,-1,2499.0,-1,0,0,2499,1122,45
2744,141,1.0,-1,2499.0,-1,0,0,2499,1145,51
2745,130,1.0,-1,2499.0,-1,0,0,2499,1116,65
2746,144,1.0,-1,2499.0,-1,0,0,2499,1094,50
2747,135,1.0,-1,2499.0,-1,0,0,2499,1123,61
2748,143,1.0,-1,2499.0,-1,0,0,2499,1101,49
2749,132,1.0,-1,2499.0,-1,0,0,2499,1185,53
2750,145,1.0,-1,2499.0,-1,0,0,2499,1131,44
2751,135,1.0,-1,2499.0,-1,0,0,2499,1152,50
2752,139,1.0,-1,2499.0,-1,0,0,2499,1114,52
2753,134,1.0,-1,2499.0,-1,0,0,2499,1115,58
2754,143,1.0,-1,2499.0,-1,0,0,2499,1116,49
2755,141,1.0,-1,2499.0,-1,0,0,2499,1130,46
2756,133,1.0,-1,2499.0,-1,0,0,2499,1159,55
2757,138,1.0,-1,2499.0,-1,0,0,2499,1143,57
2758,151,1.0,-1,2499.0,-1,0,0,2499,1114,42
2759,142,1.0,-1,2499.0,-1,0,0,2499,1207,42
2760,136,1.0,-1,2499.0,-1,0,0,2499,1151,55
2761,139,1.0,-1,2499.0,-1,0,0,2499,1106,51
2762,148,1.0,-1,2499.0,-1,0,0,2499,1092,45
2763,132,1.0,-1,2499.0,-1,0,0,2499,1182,52
2764,144,1.0,-1,2499.0,-1,0,0,2499,1134,47
2765,143,1.0,-1,2499.0,-1,0,0,2499,1168,46
2766,137,1.0,-1,2499.0,-1,0,0,2499,1133,51
2767,142,1.0,-1,2499.0,-1,0,0,2499,1096,52
2768,145,1.0,-1,2499.0,-1,0,0,2499,1137,47
2769,143,1.0,-1,2499.0,-1,0,0,2499,1137,50
2770,139,1.0,-1,2499.0,-1,0,0,2499,1104,56
2771,151,1.0,-1,2499.0,-1,0,0,2499,1138,42
2772,135,1.0,-1,2499.0,-1,0,0,2499,1159,55
2773,137,1.0,-1,2499.0,-1,0,0,2499,1161,49
2774,137,1.0,-1,2499.0,-1,0,0,2499,1136,50
2775,146,1.0,-1,2499.0,-1,0,0,2499,1211,37
2776,155,1.0,-1,2499.0,-1,0,0,2499,1114,35
2777,139,1.0,-1,2499.0,-1,0,0,2499,1121,53
2778,143,1.0,-1,2499.0,-1,0,0,2499,1108,48
2779,150,1.0,-1,2499.0,-1,0,0,2499,1102,42
2780,155,1.0,-1,2499.0,-1,0,0,2499,1111,39
2781,128,1.0,-1,2499.0,-1,0,0,2499,1190,60
2782,142,1.0,-1,2499.0,-1,0,0,2499,1147,51
2783,129,1.0,-1,2499.0,-1,0,0,2499,1110,63
2784,144,1.0,-1,2499.0,-1,0,0,2499,1112,46
2785,144,1.0,-1,2499.0,-1,0,0,2499,1137,46
2786,140,1.0,-1,2499.0,-1,0,0,2499,1150,50
2787,132,1.0,-1,2499.0,-1,0,0,2499,1175,53
2788,139,1.0,-1,2499.0,-1,0,0,2499,1141,54
2789,146,1.0,-1,2499.0,-1,0,0,2499,1140,45
2790,146,1.0,-1,2499.0,-1,0,0,2499,1121,45
2791,150,1.0,-1,2499.0,-1,0,0,2499,1079,46
2792,137,1.0,-1,2499.0,-1,0,0,2499,1144,49
2793,131,1.0,-1,2499.0,-1,0,0,2499,1128,57
2794,145,1.0,-1,2499.0,-1,0,0,2499,1100,51
2795,135,1.0,-1,2499.0,-1,0,0,2499,1142,54
2796,139,1.0,-1,2499.0,-1,0,0,2499,1127,51
2797,141,1.0,-1,2499.0,-1,0,0,2499,1151,51
2798,142,1.0,-1,2499.0,-1,0,0,2499,1134,53
2799,140,1.0,-1,2499.0,-1,0,0,2499,1169,49
2800,156,1.0,-1,2499.0,-1,0,0,2499,1177,32
2801,142,1.0,-1,2499.0,-1,0,0,2499,1135,50
2802,143,1.0,-1,2499.0,-1,0,0,2499,1138,47
2803,139,1.0,-1,2499.0,-1,0,0,2499,1126,52
2804,141,1.0,-1,2499.0,-1,0,0,2499,1097,53
2805,148,1.0,-1,2499.0,-1,0,0,2499,1162,44
2806,142,1.0,-1,2499.0,-1,0,0,2499,1144,49
2807,146,1.0,-1,2499.0,-1,0,0,2499,1104,49
2808,153,1.0,-1,2499.0,-1,0,0,2499,1102,39
2809,142,1.0,-1,2499.0,-1,0,0,2499,1160,51
2810,142,1.0,-1,2499.0,-1,0,0,2499,1099,51
2811,145,1.0,-1,2499.0,-1,0,0,2499,1122,44
2812,144,1.0,-1,2499.0,-1,0,0,2499,1131,45
2813,139,1.0,-1,2499.0,-1,0,0,2499,1143,53
2814,152,1.0,-1,2499.0,-1,0,0,2499,1158,38
2815,141,1.0,-1,2499.0,-1,0,0,2499,1179,45
2816,139,1.0,-1,2499.0,-1,0,0,2499,1120,54
2817,135,1.0,-1,2499.0,-1,0,0,2499,1208,53
2818,140,1.0,-1,2499.0,-1,0,0,2499,1141,48
2819,137,1.0,-1,2499.0,-1,0,0,2499,1139,53
2820,144,1.0,-1,2499.0,-1,0,0,2499,1113,45
2821,130,1.0,-1,2499.0,-1,0,0,2499,1139,62
2822,137,1.0,-1,2499.0,-1,0,0,2499,1128,53
2823,136,1.0,-1,2499.0,-1,0,0,2499,1066,59
2824,146,1.0,-1,2499.0,-1,0,0,2499,1092,46
2825,149,1.0,-1,2499.0,-1,0,0,2499,1156,35
2826,134,1.0,-1,2499.0,-1,0,0,2499,1187,51
2827,150,1.0,-1,2499.0,-1,0,0,2499,1148,38
2828,140,1.0,-1,2499.0,-1,0,0,2499,1139,50
2829,141,1.0,-1,2499.0,-1,0,0,2499,1121,51
2830,147,1.0,-1,2499.0,-1,0,0,2499,1133,42
2831,136,1.0,-1,2499.0,-1,0,0,2499,1126,58
2832,146,1.0,-1,2499.0,-1,0,0,2499,1153,43
2833,144,1.0,-1,2499.0,-1,0,0,2499,1143,46
2834,130,1.0,-1,2499.0,-1,0,0,2499,1183,56
2835,148,1.0,-1,2499.0,-1,0,0,2499,1150,43
2836,136,1.0,-1,2499.0,-1,0,0,2499,1122,53
2837,145,1.0,-1,2499.0,-1,0,0,2499,1133,49
2838,142,1.0,-1,2499.0,-1,0,0,2499,1147,49
2839,142,1.0,-1,2499.0,-1,0,0,2499,1158,50
2840,130,1.0,-1,2499.0,-1,0,0,2499,1174,60
2841,146,1.0,-1,2499.0,-1,0,0,2499,1127,46
2842,137,1.0,-1,2499.0,-1,0,0,2499,1145,53
2843,132,1.0,-1,2499.0,-1,0,0,2499,1149,58
2844,134,1.0,-1,2499.0,-1,0,0,2499,1165,55
2845,149,1.0,-1,2499.0,-1,0,0,2499,1143,41
2846,143,1.0,-1,2499.0,-1,0,0,2499,1142,43
2847,138,1.0,-1,2499.0,-1,0,0,2499,1134,51
2848,144,1.0,-1,2499.0,-1,0,0,2499,1165,44
2849,141,1.0,-1,2499.0,-1,0,0,2499,1159,49
2850,130,1.0,-1,2499.0,-1,0,0,2499,1171,59
2851,143,1.0,-1,2499.0,-1,0,0,2499,1155,44
2852,139,1.0,-1,2499.0,-1,0,0,2499,1144,49
2853,131,1.0,-1,2499.0,-1,0,0,2499,1114,59
2854,136,1.0,-1,2499.0,-1,0,0,2499,1127,53
2855,137,1.0,-1,2499.0,-1,0,0,2499,1127,51
2856,142,1.0,-1,2499.0,-1,0,0,2499,1137,47
2857,150,1.0,-1,2499.0,-1,0,0,2499,1084,46
2858,137,1.0,-1,2499.0,-1,0,0,2499,1204,47
2859,141,1.0,-1,2499.0,-1,0,0,2499,1087,55
2860,143,1.0,-1,2499.0,-1,0,0,2499,1141,49
2861,141,1.0,-1,2499.0,-1,0,0,2499,1079,53
2862,142,1.0,-1,2499.0,-1,0,0,2499,1132,51
2863,134,1.0,-1,2499.0,-1,0,0,2499,1142,51
2864,145,1.0,-1,2499.0,-1,0,0,2499,1154,41
2865,140,1.0,-1,2499.0,-1,0,0,2499,1150,50
2866,131,1.0,-1,2499.0,-1,0,0,2499,1160,55
2867,144,1.0,-1,2499.0,-1,0,0,2499,1199,38
2868,141,1.0,-1,2499.0,-1,0,0,2499,1181,50
2869,136,1.0,-1,2499.0,-1,0,0,2499,1147,51
2870,142,1.0,-1,2499.0,-1,0,0,2499,1094,50
2871,152,1.0,-1,2499.0,-1,0,0,2499,1136,41
2872,158,1.0,-1,2499.0,-1,0,0,2499,1147,33
2873,130,1.0,-1,2499.0,-1,0,0,2499,1150,58
2874,129,1.0,-1,2499.0,-1,0,0,2499,1136,58
2875,144,1.0,-1,2499.0,-1,0,0,2499,1149,48
2876,140,1.0,-1,2499.0,-1,0,0,2499,1189,46
2877,141,1.0,-1,2499.0,-1,0,0,2499,1129,51
2878,142,1.0,-1,2499.0,-1,0,0,2499,1152,44
2879,141,1.0,-1,2499.0,-1,0,0,2499,1082,53
2880,144,1.0,-1,2499.0,-1,0,0,2499,1172,44
2881,139,1.0,-1,2499.0,-1,0,0,2499,1149,51
2882,133,1.0,-1,2499.0,-1,0,0,2499,1100,60
2883,151,1.0,-1,2499.0,-1,0,0,2499,1149,41
2884,141,1.0,-1,2499.0,-1,0,0,2499,1147,51
2885,137,1.0,-1,2499.0,-1,0,0,2499,1112,55
2886,145,1.0,-1,2499.0,-1,0,0,2499,1142,41
2887,136,1.0,-1,2499.0,-1,0,0,2499,1158,48
2888,134,1.0,-1,2499.0,-1,0,0,2499,1131,56
2889,139,1.0,-1,2499.0,-1,0,0,2499,1166,54
2890,144,1.0,-1,2499.0,-1,0,0,2499,1101,52
2891,147,1.0,-1,2499.0,-1,0,0,2499,1121,42
2892,144,1.0,-1,2499.0,-1,0,0,2499,1150,50
2893,149,1.0,-1,2499.0,-1,0,0,2499,1119,44
2894,139,1.0,-1,2499.0,-1,0,0,2499,1138,51
2895,139,1.0,-1,2499.0,-1,0,0,2499,1157,50
2896,138,1.0,-1,2499.0,-1,0,0,2499,1099,54
2897,139,1.0,-1,2499.0,-1,0,0,2499,1162,50
2898,139,1.0,-1,2499.0,-1,0,0,2499,1160,46
2899,139,1.0,-1,2499.0,-1,0,0,2499,1147,49
2900,131,1.0,-1,2499.0,-1,0,0,2499,1132,56
2901,143,1.0,-1,2499.0,-1,0,0,2499,1058,50
2902,140,1.0,-1,2499.0,-1,0,0,2499,1111,51
2903,147,1.0,-1,2499.0,-1,0,0,2499,1122,45
2904,144,1.0,-1,2499.0,-1,0,0,2499,1130,49
2905,140,1.0,-1,2499.0,-1,0,0,2499,1133,49
